NodeID	Description	MapID	CityID	Camp	TongID	NeedOpen	WorldRoadTrackEnd	ScriptFile	X	Y	Z	IdleFrame	MinLevel	MaxLevel	StartWaitFrame1	EndWaitFrame1	SwitchWaitFrame1	StartWaitFrame2	EndWaitFrame2	SwitchWaitFrame2	StartWaitFrame3	EndWaitFrame3	SwitchWaitFrame3	StartWaitFrame4	EndWaitFrame4	SwitchWaitFrame4	StartWaitFrame5	EndWaitFrame5	SwitchWaitFrame5	StartWaitFrame6	EndWaitFrame6	SwitchWaitFrame6
522	三岔口交通点522	122	9522	0	0	0	0	scripts\Traffic\降低车费.lua	77742	56641	1061105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	欧冶子别院523	122	9523	0	0	0	0	scripts\Traffic\降低车费.lua	64739	47540	1076818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	问道坡到达524	122	9524	0	0	0	0	scripts\Traffic\降低车费.lua	30588	48585	1102549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	饮露峡问道坡交叉口525	122	9525	0	0	0	0	scripts\Traffic\降低车费.lua	45789	57115	1088789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
526	饮露峡到达526	122	9526	0	0	0	0	scripts\Traffic\降低车费.lua	41206	59285	1086603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
527	欧冶子问道坡交叉口	122	9527	0	0	0	0	scripts\Traffic\降低车费.lua	64017	55720	1063422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
528	欧冶子问道坡接点	122	9528	0	0	0	0	scripts\Traffic\降低车费.lua	66131	54254	1063519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	黑山谷到达529	122	9529	0	0	0	0	scripts\Traffic\降低车费.lua	108148	111653	1084710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	飞行饮露峡出发530	122	9530	0	0	0	0	scripts\Traffic\降低车费.lua	68848	76024	1127207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	飞行欧冶子到达531	122	9531	0	0	0	0	scripts\Traffic\降低车费.lua	64773	47366	1076872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
532	飞行天坑出发532	122	9532	0	0	0	0	scripts\Traffic\降低车费.lua	68152	78315	1127623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	天坑到达533	122	9533	0	0	0	0	scripts\Traffic\降低车费.lua	43336	93960	1086801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	天坑回归交叉点	122	9534	0	0	0	0	scripts\Traffic\降低车费.lua	60140	81146	1098074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
535	天坑回门派535	122	9535	0	0	0	0	scripts\Traffic\降低车费.lua	71678	77476	1071981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
536	幽冥渊到达536	122	9536	0	0	0	0	scripts\Traffic\降低车费.lua	55952	110820	1054489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
537	神机山出发537	122	9537	0	0	0	0	scripts\Traffic\降低车费.lua	71151	75496	1127207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
538	神机山到达538	122	9538	0	0	0	0	scripts\Traffic\降低车费.lua	83559	16762	1059832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
539	神机山返航出发539	122	9539	0	0	0	0	scripts\Traffic\降低车费.lua	100282	10353	1157122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
540	神机山返航到达540	122	9540	0	0	0	0	scripts\Traffic\降低车费.lua	71742	77410	1071049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
541	莫雨的进攻起点	22	9541	0	0	0	0	scripts\Traffic\降低车费.lua	28055	46582	1047552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
542	莫雨的进攻终点	22	9542	0	0	0	0	scripts\Traffic\降低车费.lua	20850	34662	1047409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
543	低级唐门密室蹦床	123	9543	0	0	0	0	scripts\Traffic\降低车费.lua	11791	12107	1092750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
544	低级唐门密室蹦床	123	9544	0	0	0	0	scripts\Traffic\降低车费.lua	11780	12120	1092907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
545	低级唐门密室蹦床	123	9545	0	0	0	0	scripts\Traffic\降低车费.lua	11781	12130	1093024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
546	低级唐门密室蹦床	123	9546	0	0	0	0	scripts\Traffic\降低车费.lua	11928	17024	1099463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
547	低级唐门密室藤蔓	123	9547	0	0	0	0	scripts\Traffic\降低车费.lua	7606	6620	1049856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
548	低级唐门密室藤蔓	123	9548	0	0	0	0	scripts\Traffic\降低车费.lua	7823	6716	1080146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
549	唐门密室藤蔓	125	9549	0	0	0	0	scripts\Traffic\降低车费.lua	7644	6636	1049856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
550	唐门密室藤蔓	125	9550	0	0	0	0	scripts\Traffic\降低车费.lua	7971	6766	1080280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
551	逍遥林	2	551	0	0	0	0	scripts\Traffic\门派历程_车夫教学.lua	85478	73149	1169275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
552	落星湖	2	552	0	0	0	0	scripts\Traffic\降低车费.lua	78358	53861	1103900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
553	三星望月	2	553	0	0	0	0	scripts\Traffic\门派历程_车夫教学.lua	48179	47873	1160904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
554	天工坊	2	554	0	0	0	0	scripts\Traffic\降低车费.lua	40246	18381	1081958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
555	仙迹岩	2	555	0	0	0	0	scripts\Traffic\降低车费.lua	19136	63349	1110276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
556	龙哑村	2	556	0	0	0	0	scripts\Traffic\降低车费.lua	44294	56143	1136774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
557	白帝到驿站557	35	557	0	0	0	0	scripts\Traffic\降低车费.lua	73286	65317	1169727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
558	驿站到白帝558	35	558	0	0	0	0	scripts\Traffic\降低车费.lua	92921	105658	1149770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
559	齐华村	5	559	0	0	0	0	scripts\Traffic\门派历程_车夫教学.lua	7594	13999	1048918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
560	寺门	5	560	0	0	0	0	scripts\Traffic\降低车费.lua	44946	33063	1122182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
561	菜园	5	561	0	0	0	0	scripts\Traffic\降低车费.lua	32043	53041	1127290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
562	凌霄峡	5	562	0	0	0	0	scripts\Traffic\降低车费.lua	25712	73100	1161320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
563	寺院东门	5	563	0	0	0	0	scripts\Traffic\降低车费.lua	55537	44918	1122597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
564	俞村	5	564	0	0	0	0	scripts\Traffic\降低车费.lua	58999	21215	1124721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
565	藏经阁	5	565	0	0	0	0	scripts\Traffic\降低车费.lua	68026	64057	1127684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
566	太极广场	7	566	0	0	0	0	scripts\Traffic\门派历程_车夫教学.lua	25074	17413	1159305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
567	苍龙岭	7	567	0	0	0	0	scripts\Traffic\降低车费.lua	33598	39045	1163968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
568	莲花峰	7	568	0	0	0	0	scripts\Traffic\门派历程_车夫教学.lua	26732	49096	1160984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
569	九老洞	7	569	0	0	0	0	scripts\Traffic\门派历程_车夫教学.lua	6728	32534	1195414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
570	莲花峰出发	7	570	0	0	0	0	scripts\Traffic\降低车费.lua	26949	48992	1145220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
571	九老洞到达	7	571	0	0	0	0	scripts\Traffic\降低车费.lua	6773	32434	1191869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
572	太极广场到达	7	572	0	0	0	0	scripts\Traffic\降低车费.lua	25777	17393	1154287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
573	论剑峰到达	7	573	0	0	0	0	scripts\Traffic\降低车费.lua	47072	74505	1184103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
574	论剑峰	7	574	0	0	0	0	scripts\Traffic\降低车费.lua	47026	74519	1200957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
575	坐忘峰	7	575	0	0	0	0	scripts\Traffic\降低车费.lua	33330	81617	1219576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
576	秀坊码头	16	576	0	0	0	0	scripts\Traffic\门派历程_车夫教学.lua	22695	12293	1057101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
577	火石洞	7	577	0	0	0	0	scripts\Traffic\降低车费.lua	14084	81447	1220151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
578	火石洞出发	7	578	0	0	0	0	scripts\Traffic\降低车费.lua	13142	81174	1209199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
579	论剑台	7	579	0	0	0	0	scripts\Traffic\降低车费.lua	56092	90279	1244824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
580	老君宫	7	580	0	0	0	0	scripts\Traffic\降低车费.lua	46082	27785	1147842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
581	灵犀谷道	7	581	0	0	0	0	scripts\Traffic\降低车费.lua	68972	35341	1143989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
582	落雁峰	7	582	0	0	0	0	scripts\Traffic\降低车费.lua	61796	13627	1170643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
583	空雾峰	7	583	0	0	0	0	scripts\Traffic\降低车费.lua	81883	57165	1158668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
584	紫霄宫	7	584	0	0	0	0	scripts\Traffic\降低车费.lua	70004	57054	1157625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
585	非鱼池	7	585	0	0	0	0	scripts\Traffic\降低车费.lua	70787	62197	1185490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
586	密林别院	7	586	0	0	0	0	scripts\Traffic\降低车费.lua	70196	85526	1191707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
587	听香坊	16	587	0	0	0	0	scripts\Traffic\门派历程_车夫教学.lua	28952	32554	1057305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
588	绿杨湾	16	588	0	0	0	0	scripts\Traffic\门派历程_车夫教学.lua	15196	47521	1055867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
589	桃花村	16	589	0	0	0	0	scripts\Traffic\降低车费.lua	26846	69546	1057493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
590	浣花溪	16	590	0	0	0	0	scripts\Traffic\降低车费.lua	61130	71009	1067506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
591	燕子坞	16	591	0	0	0	0	scripts\Traffic\降低车费.lua	84011	78853	1059711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
592	内坊	16	592	0	0	0	0	scripts\Traffic\降低车费.lua	65261	49820	1057601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
593	甲鱼村	16	593	0	0	0	0	scripts\Traffic\降低车费.lua	79336	53571	1059056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
594	灵龟坞	16	594	0	0	0	0	scripts\Traffic\降低车费.lua	60499	19061	1057653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
595	羽猎营	11	595	0	0	0	0	scripts\Traffic\门派历程_车夫教学.lua	30598	22389	1048983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
596	隐士居	11	596	0	0	0	0	scripts\Traffic\降低车费.lua	28001	45919	1056569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
597	飞马营	11	597	0	0	0	0	scripts\Traffic\降低车费.lua	44961	47593	1054219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
598	飞马营分营	11	598	0	0	0	0	scripts\Traffic\降低车费.lua	51903	56832	1059786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
599	满陇村站	49	599	0	0	0	0	scripts\Traffic\降低车费.lua	65301	28129	1116123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
600	虎跑山庄站	49	600	0	0	0	0	scripts\Traffic\降低车费.lua	48363	27840	1126437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
601	龙井茶园站	49	601	0	0	0	0	scripts\Traffic\降低车费.lua	43729	43003	1122361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
602	剑冢站	49	602	0	0	0	0	scripts\Traffic\降低车费.lua	37006	64833	1113791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
603	藏剑侧门	49	9603	0	0	0	0	scripts\Traffic\降低车费.lua	61851	76337	1112643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
604	新建交通点604	49	604	0	0	0	0	scripts\Traffic\降低车费.lua	40376	72370	1120926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
605	轻功起跳	49	9605	0	0	0	0	scripts\Traffic\降低车费.lua	60399	76050	1112718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
606	二段跳	49	9606	0	0	0	0	scripts\Traffic\降低车费.lua	59283	75640	1114760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
607	二段轻功终点	49	607	0	0	0	0	scripts\Traffic\降低车费.lua	58134	75167	1118369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
608	三段跳起点	49	9608	0	0	0	0	scripts\Traffic\降低车费.lua	55784	74497	1128586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
609	四段交通终点	49	609	0	0	0	0	scripts\Traffic\降低车费.lua	49450	73101	1128896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
610	五段交通终点	49	9610	0	0	0	0	scripts\Traffic\降低车费.lua	47651	72190	1112519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
611	新建交通点611	9	611	0	0	0	0	scripts\Traffic\降低车费.lua	58567	76854	1060260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
612	岸上二段跳	49	612	0	0	0	0	scripts\Traffic\降低车费.lua	45075	70400	1113539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
613	岸上二段跳落点	49	613	0	0	0	0	scripts\Traffic\降低车费.lua	44705	69899	1116290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
614	最后一段聂云	49	614	0	0	0	0	scripts\Traffic\降低车费.lua	41238	71791	1120405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
615	内坊码头2	16	615	0	0	0	0	scripts\Traffic\降低车费.lua	59579	47701	1057304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
616	天策桥头	11	616	0	0	0	0	scripts\Traffic\降低车费.lua	45473	16907	1051960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
617	羽猎营上	11	617	0	0	0	0	scripts\Traffic\降低车费.lua	23634	28661	1058762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
618	东原营地	11	618	0	0	0	0	scripts\Traffic\降低车费.lua	34925	11128	1048643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
619	南原营地	11	619	0	0	0	0	scripts\Traffic\降低车费.lua	13752	14139	1050115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
620	西原营地	11	620	0	0	0	0	scripts\Traffic\降低车费.lua	10378	29033	1045064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
621	四段条终点	49	9621	0	0	0	0	scripts\Traffic\降低车费.lua	51890	73627	1141140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
622	新建交通点622	9	622	0	0	0	0	scripts\Traffic\降低车费.lua	28661	66861	1122845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
623	新建交通点623	9	623	0	0	0	0	scripts\Traffic\降低车费.lua	24035	12310	1056806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
624	新建交通点624	30	624	0	0	0	0	scripts\Traffic\降低车费.lua	54452	70513	1125220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
625	新建交通点625	23	625	0	0	0	0	scripts\Traffic\降低车费.lua	86272	7550	1055284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
626	新建交通点626	23	626	0	0	0	0	scripts\Traffic\降低车费.lua	29282	27077	1053799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
627	龙门客栈月牙泉627	23	627	0	0	0	0	scripts\Traffic\降低车费.lua	39075	40349	1049653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
628	新建交通点628	23	628	0	0	0	0	scripts\Traffic\降低车费.lua	68517	55507	1053558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
629	玉门关629	23	629	0	0	0	0	scripts\Traffic\降低车费.lua	12633	72961	1049349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
630	新建交通点630	13	630	0	0	0	0	scripts\Traffic\降低车费.lua	76921	16960	1056983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
631	新建交通点631	13	631	0	0	0	0	scripts\Traffic\降低车费.lua	63731	62640	1050217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
632	新建交通点632	13	632	0	0	0	0	scripts\Traffic\降低车费.lua	7207	21986	1076073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
633	新建交通点633	13	633	0	0	0	0	scripts\Traffic\降低车费.lua	13302	61390	1051090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
634	新建交通点634	21	634	0	0	0	0	scripts\Traffic\降低车费.lua	75198	48488	1073123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
635	新建交通点635	21	635	0	0	0	0	scripts\Traffic\降低车费.lua	44586	43828	1059494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
636	新建交通点636	21	636	0	0	0	0	scripts\Traffic\降低车费.lua	58003	32370	1057123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
637	新建交通点637	21	637	0	0	0	0	scripts\Traffic\降低车费.lua	21184	36644	1057372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
638	新建交通点638	21	638	0	0	0	0	scripts\Traffic\降低车费.lua	6203	8303	1056999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
639	新建交通点639	21	639	0	0	0	0	scripts\Traffic\降低车费.lua	19195	37609	1057894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
640	新建交通点640	21	640	0	0	0	0	scripts\Traffic\降低车费.lua	55261	38525	1056377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
641	新建交通点641	22	641	0	0	0	0	scripts\Traffic\降低车费.lua	33197	34151	1051021	0	0	0	152	48	0	154	48	0	0	0	0	0	0	0	165	48	0	150	48	0
642	新建交通点642	30	642	0	0	0	0	scripts\Traffic\降低车费.lua	56608	5476	1053132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643	新建交通点643	136	9643	0	0	0	0	scripts\Traffic\降低车费.lua	42991	34914	1082615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
644	新建交通点644	136	9644	0	0	0	0	scripts\Traffic\降低车费.lua	37240	39687	1075930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645	新建交通点645	136	9645	0	0	0	0	scripts\Traffic\降低车费.lua	20838	56416	1103970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
646	新建交通点646	136	9646	0	0	0	0	scripts\Traffic\降低车费.lua	53739	47730	1089571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
647	新建交通点647	105	9647	0	0	0	0	scripts\Traffic\降低车费.lua	64674	113293	1075042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
648	新建交通点648	105	9648	0	0	0	0	scripts\Traffic\降低车费.lua	107620	72155	1206670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
649	新建交通点649	105	9649	0	0	0	0	scripts\Traffic\降低车费.lua	91557	72962	1175705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
650	新建交通点650	105	9650	0	0	0	0	scripts\Traffic\降低车费.lua	86625	87544	1173546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
651	新建交通点651	105	9651	0	0	1	0	scripts\Traffic\降低车费.lua	76930	102350	1092972	0	0	0	152	0	0	154	0	0	0	0	0	0	0	0	165	0	0	150	0	0
652	苍山洱海出入口	105	9652	0	0	0	0	scripts\Traffic\降低车费.lua	118306	113780	1101052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653	新建交通点653	105	9653	0	0	0	0	scripts\Traffic\降低车费.lua	64073	24561	1079426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
654	新建交通点654	105	9654	0	0	0	0	scripts\Traffic\降低车费.lua	86070	29483	1156083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
655	新建交通点655	105	9655	0	0	0	0	scripts\Traffic\降低车费.lua	88662	89693	1131388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
656	新建交通点656	105	9656	0	0	0	0	scripts\Traffic\降低车费.lua	88496	89608	1144208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
657	新建交通点657	105	9657	0	0	0	0	scripts\Traffic\降低车费.lua	87477	87477	1145262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
658	新建交通点658	105	9658	0	0	0	0	scripts\Traffic\降低车费.lua	86813	87498	1173486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
659	新建交通点659	105	9659	0	0	0	0	scripts\Traffic\降低车费.lua	86574	31592	1124727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
660	新建交通点660	105	9660	0	0	0	0	scripts\Traffic\降低车费.lua	86495	31401	1154598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
661	新建交通点661	138	9661	0	0	0	0	scripts\Traffic\降低车费.lua	42878	35041	1083079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
662	新建交通点662	105	9662	0	0	0	0	scripts\Traffic\降低车费.lua	23261	13722	1141198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
663	新建交通点663	105	9663	0	0	0	0	scripts\Traffic\降低车费.lua	64757	113410	1075030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
664	新建交通点664	138	9664	0	0	0	0	scripts\Traffic\降低车费.lua	37153	39784	1076469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
665	枫林	12	665	0	0	0	0	scripts\Traffic\降低车费.lua	50781	25522	1083966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
666	古罗岛	13	666	0	0	0	0	scripts\Traffic\降低车费.lua	23616	35574	1052492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
667	药师管	11	667	0	0	0	0	scripts\Traffic\降低车费.lua	21934	57435	1073040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
668	水月宫	2	668	0	0	0	0	scripts\Traffic\降低车费.lua	31674	34602	1114333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
669	上居滨669	10	669	0	0	0	0	scripts\Traffic\降低车费.lua	44155	96346	1049745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
670	新建交通点670	138	9670	0	0	0	0	scripts\Traffic\降低车费.lua	21460	46166	1072796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
671	新建交通点671	138	9671	0	0	0	0	scripts\Traffic\降低车费.lua	23793	44978	1114274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
