ID	SkillName	IconID	Desc
998	腐蚀尸毒	9	毒尸的尸气产生的剧毒，在受到毒尸攻击时叠加
999	尸毒剥离	5	毒尸会周期的剥夺敌人身上的腐蚀尸毒，并对场内敌人造成伤害
1000	毒气养尸	9	毒尸用夺取来的尸毒强化自己，增加自身回血，提高伤害，并增加尸毒剥离的伤害
1001	大地震颤	5	毒尸用双锤锤击地面，对所有敌人造成伤害
1002	暗伤爆裂	5	安庆绪在进入战斗时会击碎所有人体内的暗伤，造成大量伤害
1003	强风箭雨	5	安庆绪震开所有敌人，接下来对随机方向释放扇形箭雨
1004	猛击	5	安庆绪会猛击面前，造成扇形伤害
1005	灭世	5	安庆绪的耐心被消耗光了，杀死所有人
1006	自愈	9	当毒尸或者安庆绪的血量下降至一定程度他们会分别治疗自己的伤口，除通关外无法解除自愈效果
1007	心魔噬魂	6	心魔吟唱后对随机目标施放噬魂攻击
1008	心魔领域	5	心魔吟唱后对随机目标位置释放心魔领域，对范围内的敌人造成持续伤害
1009	心魔锁心阵·悲	9	心魔锁心阵·悲使玩家受到的治疗效果降低
1010	心魔锁心阵·苦	9	心魔锁心阵·苦使玩家受到的伤害增加
1011	心魔锁心阵·惑	9	心魔锁心阵·惑使玩家的移动速度降低
1012	心魔锁心阵·伤	5	心魔锁心阵·伤会周期性对所有玩家造成伤害
1013	困心	9	当所有心魔锁心阵都存在时，使玩家获得额外的减益效果
1014	斩枫重刀	1	柳哲全力挥刀，对第一仇恨造成大量伤害
1015	枫落霜天	5	柳哲以刀劲引发气流，对范围内的敌人造成伤害并减速
1016	旋枫叶刃	6	柳哲放出气劲打击目标，并触发一道流枫刀意
1017	流枫刀意	5	柳哲急速挥刀，对直线范围内的敌人造成伤害
1018	流枫刀阵	9	柳哲连续击发流枫刀意，对所有敌人进行无差别攻击
1019	裂地	9	柳浮云引发地裂，对地裂范围内的敌人持续造成伤害，并附加击退效果
1020	荡云	1	柳浮云猛力劈击，击晕第一仇恨并造成大量伤害
1021	吞宇	5	柳浮云连续引发刀气，对范围内的敌人造成伤害
1022	惊雷	9	柳浮云连续引发雷电之力，对范围内的敌人造成伤害，并附加击退效果
1023	乾雷	9	柳浮云引发雷电之力，对战斗区域外的敌人造成伤害
1024	红色风球	9	吃到该风球后，会使自身造成的所有伤害和治疗效果大幅度提高
1025	潜地蜘蛛	9	战斗开始后，会出现潜藏在地下移动的蜘蛛，一旦碰触到它，就会从地下跳出来
1026	回魂	9	战斗开始后，一旦有玩家死亡后复活，会使黑齿元佑获得生命恢复效果
1027	嗜血	9	敌人的死亡让安庆绪兴奋异常，每个死亡的敌人都会让安庆绪的伤害提高
1028	怖惧	5	安庆绪的威压让敌人感到恐惧，不由自主的到处乱跑，这种负面情绪可以被队友安抚，被驱散时对全体敌人造成伤害
1029	震天	5	安庆绪会击飞他面前的敌人
1030	血链	5	安庆绪会将两名敌人用血链连住，受到血链影响的人距离越近伤害越低，当血链被拉断时造成巨大伤害
1031	没世	5	当安庆绪释放十次血链以后，他会释放没世，杀死所有活着的人
1032	援助	9	在战斗过程中，李复会帮助清除地面出现的旋风，而李承恩会在曹炎烈释放战八方前给身边一定范围的玩家给于减伤气劲
1033	援助	9	在战斗过程中，李复或者李承恩会帮助消灭出现的狼牙悍将
1034	援助	9	在战斗过程中，李复可以抑制假途灭虢的效果
1035	援助	9	在战斗过程中，李复可以抑制三步一杀的伤害增强气劲
1036	援助	9	在战斗过程中，李承恩可以驱散笑里藏刀的气劲
1037	援助	9	在战斗过程中，李承恩会给全团增加减伤气劲以抵御闲庭刀舞的伤害效果
1038	援助	9	在战斗过程中，李复和李承恩均会对情之殇的问心气劲起到抑制效果
1039	白蔷忘川	5	独孤先生连续释放大范围阴性剑气，并在自身周围产生阳性剑气
1040	枫落霜天	5	柳哲以刀劲引发气流，对范围内的敌人造成伤害
1041	裂地	9	柳浮云引发地裂，对地裂范围内的敌人持续造成伤害
1042	惊雷	9	柳浮云连续引发雷电之力，对范围内的敌人造成伤害
1043	八难摘空破千军	5	史朝英挥动九霄寒戟，横扫场内敌人，对全体敌人造成伤害
1044	坵垅冈阜碎五岳	5	史朝英将寒戟中的内劲砸向地面，对全体敌人造成伤害
1045	落雷	6	上官暮云将对场内随机位置释放雷法，对半径4尺内的敌人进行攻击
1046	飞针	6	上官秋声会随机的对场内敌人释放暗器，持续造成伤害
1047	耀武卫	9	出场后会给史朝英增加【煞血罡气】同时自身带有【霜雷冥气】
1048	清霄卫	9	出场后会给史朝英增加【霜雷冥气】同时自身带有【煞血罡气】
1049	煞血罡气	9	免疫外功攻击
1050	霜雷冥气	9	免疫内功攻击
1051	断肢	5	柳时清操纵冰盔龙甲释放出飞刃，对全体敌人造成伤害
1052	刨骨	5	柳时清操纵冰盔龙甲收回释放的飞刃，对全体敌人造成伤害
1053	震击	8	柳时清操纵冰盔龙甲脚踏地面，试图震飞敌人，若敌人被震飞则会被冰盔龙甲秒杀
1054	充能	9	每过一段时间，冰盔龙甲会变得脆弱，柳时清会召唤【充能机甲】为冰盔龙甲充能，充能成功后冰盔龙甲的战斗力将极大幅度提升
1055	充能机甲	9	只有死亡会阻止他们为冰盔龙甲充能，它们的死亡将产生剧烈的爆炸，对全体敌人造成伤害，同时冰盔龙甲也会因为充能的强行中断而受伤
1056	陷阱	8	龙甲会定期的丢出陷阱
1057	中陷	9	踩到陷阱的敌人将会被锁足并且无法被龙甲击飞
1058	问花针	6	对远程玩家单体攻击，附带持续伤害
1059	牵丝曼罗	8	飞出毒针与玩家连线，如果不能及时挣脱，则受到大量毒性伤害
1060	路过的狼牙兵	9	不断有狼牙士兵将神兵运出风雷刀谷，这些兵器车或许能被解语利用，要小心
1061	周武侍卫	7	大周女王的贴身侍卫，为解语所用，一旦被解语的银针刺中脊髓，就能激发出惊人的潜力
1062	定风波	1	解语对当前目标进行一轮高伤害连击
1063	喋骨	9	解语在周身释放剧毒银针，中毒者暂时出现幻觉，无法控制自身
1064	月圆天轮	5	柳愚释放出幻刀影，对全场敌人造成伤害
1065	御海刀	9	柳愚进入防御姿态，任何伤害都会遭到御海刀反击
1066	沉舟刀	1	柳愚对当前目标进行一轮高伤害连击
1067	锁魂刀	8	柳愚持续追击一名玩家，跳到空中可以躲避伤害
1068	喋血	9	场上每有一位侠士死亡，柳愚将持续回复气血一段时间
1069	落枫斩	1	吟唱后对当前目标造成大量伤害
1070	冰火刀	9	柳哲的冰火刀气将锁定不同的敌人，刀气击中敌人后会在原地留下一个气场，气场的威力若得到同属性的泉水相助则会增强，反之则减弱
1071	冰火之泉	9	长时间站在同一个属性的泉水里，将受到日月塘的影响对自身持续造成伤害，时间越长伤害越高
1072	冰火之舞	9	柳哲会斩出自身的冰火真气来了断敌人的性命，可利用冰火刀产生的刀气场特质来抵挡这些致命伤
1073	红莲剑	1	赵淮的武功招式，将赵淮独有的阳性内功融入刀啸风吟产生的变种招式，附带灼烧
1074	月泉汲取	6	赵淮的武功招式，月泉流独特内功，吸取目标的内力，变化自己的内力，并附带额外伤害
1075	朱雀剑	5	赵淮的武功招式，释放其阳性内力的刀法，对前方产生大范围的燃烧伤害；就当时的赵淮来说，还不能完全掌握其效果
1076	樱返	6	八重的武功招式，樱反冲，距离很近的对手会看到带有樱花花瓣而被迷幻。是一种阴阳术，其实是花香掩盖下的毒，阴阳家称之为“合”，但指法看上去却像拈花指。如其名，合可平乱
1077	拂樱	6	八重的武功招式，拂过樱花树的风，距离很远的对手会看到樱色所带来的软弱散漫的情绪，也是阴阳家的阴阳术，是很细的针将毒注入对手，阴阳家称之为“散”，如其名，合久必分
1078	落樱	6	八重的武功招式，头顶落下樱花，时至时节则见，看到的人则迷茫、混乱，自私的欲望滋生，属于阴阳家的咒术。此毒无色无味，称之为“乱”，如其名，分心则乱
1079	金蛇	5	令狐伤的武功招式，令狐伤利用岚尘金蛇向受伤的目标释放的大范围杀伤，并且释放出兵器的毒，不过他是尝试第一次使用这兵器，所以并未发现其奥秘
1080	金蛇毒	6	令狐伤的武功招式，金蛇剑附带的五毒毒性，针对不同的人毒性不同，就令狐伤当时掌握的金蛇剑术，只能发挥其初级的效果
1081	白蛇风刃	5	令狐伤的武功招式，令狐伤将金蛇剑术的部分招式改变后产生的矩形大范围杀伤
1082	踏宴	1	柳雪乾的武功招式，霸刀刀法踏宴扬旗的原始招式，有打击目标武功攻击性的效果
1083	挑空	6	柳雪乾的武功招式，割据秦宫的原始招式变种，挑飞目标到半空，柳雪乾的爆发力只有一瞬间
1084	裂尘式	6	柳雪乾的武功招式，割据秦宫的原始招式变种，身体旋转力发生得刀风，用风压将地面上的目标击倒。并对于倒地的目标给予致命的一击，柱状贯穿伤害并且带有一定的范围影响
1085	风切	1	韩梨的武功招式，如风一般疾驰，然后根据目标的行为进行两种攻击，是韩梨将霸刀的身法变化出的招式
1086	散流霞	9	韩梨的武功招式，解除自身的被控制效果，霸刀的原始心法
1087	须弥闹·望	9	韩梨的武功招式，其实并不是霸刀的心法，而是韩梨自己当年在学习制药时留下的技巧，她用运用霸刀快刀的动作将药物打入伤口，在战斗中形成快速的治愈效果
1088	虎步	1	霸刀刀法的一个雏形心态，柳大爷在创作霸刀招式时的未完成形
1089	龙骧	6	为了封住对手的强力技巧而开创的腿法，可以打断蓄积的招式并且击退目标
1090	擒王暴麟震	5	得心应手运用霸刀心法的一个招式，释放很大的外力加上独有的内功方式发生震动，将前方大范围目标击飞，是柳大爷当年为突出重围而创出的技法。由于对释放者先天外力和修为要求太高，而后来被柳五爷改良才能传授给弟子……
1091	刀啸雷鸣	1	独自修行时，突发奇想搞出的招式，似乎会引来云中的雷电，将对手击毙
1092	楚河汉界	9	一瞬间可以放出多个刀墙，本来是用于阻挡大量敌兵，在此地，常用它来乱涂乱画，因为柳三爷说他的书法很烂
1093	江湖遗秘	9	江湖遗秘
1094	江湖遗秘	9	江湖遗秘
1095	江湖遗秘	9	江湖遗秘
1096	封髓劲	1	伊玛目的攻击会叠加封髓劲效果，每层封髓劲将降低敌人的最大气血值，直到效果结束
1097	移形化火	9	伊玛目瞬移到玩家身边，并对前方范围内的敌人造成外功伤害并且击飞，每一个被击中的敌人都会为伊玛目添加一层阴魔杀劲
1098	阴魔杀劲	9	每隔一段时间伊玛目将获得一层阴魔杀劲，当累计到廿层的时候，伊玛目将释放元火技能
1099	元火	2	伊玛目蓄力后对所有敌人造成伤害，气血值低于二成的敌人将直接被伊玛目击杀
1100	掉落的火球	9	每隔一段时间伊玛目将召唤从天而降的火球，每个被火球击中的敌人会为伊玛目叠加一层阴魔杀劲并击飞玩家；火球非常脆弱很容易被打散
1101	滚石	9	每隔一段时间会有巨大的滚石从桥头滚下，被滚石击中的人将会被击飞
1102	祆教使者	9	每隔一段时间将有数名祆教使者前来帮助伊玛目战斗
1103	刺杀	9	当敌人位于祆教使者附近时，祆教使者会直接击杀该敌人
1104	铁链	9	拥有铁链的侠士可以将队友拉至自身身边，也可以击晕祆教使者
1105	崩雷	1	柳鸾旗的攻击会叠加崩雷效果，每层崩雷会让敌人更加脆弱，受到外功伤害提高
1106	雷蛇	2	柳鸾旗将召唤雷蛇，雷蛇会伤害它触碰到的一切敌人，被雷蛇触碰到的人将会陷入眩晕，眩晕效果可以驱散
1107	狂雷	2	与柳鸾旗战斗的多个敌人会获得狂雷气劲，受到狂雷影响的人会周期的陷入眩晕，眩晕效果可驱散
1108	雷暴	9	战斗开始后战斗场地内会周期的出现雷暴，距离雷暴越远受到的伤害越低
1109	雷电射线	9	雷电射线会周期的扫过战斗场地，对碰到的敌人造成伤害
1110	雷电防护	9	柳鸾旗召唤雷电护身，免疫伤害并对柳鸾旗周身持续造成伤害，当雷食兽全数被击败时柳鸾旗会重回战场
1111	雷身	9	柳鸾旗召唤天雷对场内敌人造成伤害，随后对全场敌人造成伤害，距离柳鸾旗越远的敌人受到的伤害越低
1112	野兽感知	9	当两只雷食兽距离过近的时候，雷食兽的伤害会大幅度提高
1113	同生共死	9	当一只雷食兽死亡的时候，它会强化其他的雷食兽，被强化的雷食兽攻击力大幅度提高，且免疫打断
1114	雷池	9	雷食兽会周期的在脚下生成雷池，对进入雷池的人持续造成伤害
1115	雷吟	2	雷食兽蓄力后会对全场造成伤害，蓄力可以被打断
1116	雷降	9	雷食兽被落雷击中后，它们会被安抚，不再免疫打断并且会持续回复自身气血值
1117	熔断	2	柳秀岳对单一目标造成大量伤害，并根据此时柳秀岳的金真气流转情况附带某种减益效果
1118	云凰斩	2	柳秀岳对单一目标造成多次伤害
1119	闪鸣真枪	9	柳秀岳利用雷金石攻击敌人，在敌人上方引导闪电
1120	木增强	9	柳秀岳利用木真气治疗自身
1121	土增强	9	柳秀岳利用土真气强化断空雷切并获得伤害减免
1122	断空雷切	9	柳秀岳的独门刀法，被击中的敌人根据先前体内被打入真气的不同而产生不同的症状
1123	千雷招来	9	柳秀岳会免疫伤害一段时间，结束时对全场敌人造成伤害
1124	矿车的重量	9	场地周围的矿车获得伤害吸收盾，当盾破时矿车才会发生抖动，飞出矿石。
1125	脆化	9	柳秀岳受到的外功伤害提高两成
1126	碳化	9	柳秀岳受到的阳性内功伤害提高三成，受到的阴性内功伤害降低一成
1127	软化	9	柳秀岳受到的阴性内功伤害提高三成，受到的阳性内功伤害降低一成
1128	劣化	9	柳秀岳受到的混元内功伤害提高一成半
1129	弱化	9	柳秀岳受到的毒性伤害提高两成
1130	金强化	9	熔断技能获得强化，使其可随机缴械、随机眩晕和降低侠士防御效果，断空雷切技能得到强化，使柳秀岳受到的伤害降低最终完全免疫伤害
1131	水强化	9	闪鸣真枪技能获得强化，使其增加溶液单位、杀伤范围增大、提高溶液性能效果，强化断空雷切使断空雷切击中带有两层以上水效果的目标时产生溶液
1132	火强化	9	云凰斩技能获得强化，使其伤害增强、叠加高范围伤害、增加烙伤持续伤害效果，强化断空雷切使被断空雷切击中的敌人获得烙伤效果，持续造成伤害

 -- by 每天涨停@梦江南 $ Jx3UnPack-PAKV3 jx3.mail@gmail.com
