TabID	Name	Title	Image1	Note1	Image2	Note2	Image3	Note3	Description
157	介绍		ui\Image\Helper\充啊.tga						<text>text="充值狂欢季，畅享白鹿坐骑\\\n      活动时间： 2011.7.26早12点--2011.8.8早7点\\\n      领取时间：2011.7.26早12点--2011.9.8早7点\\\n      参与条件：\\\n      1. 活动期间，玩家对同一区服内的一个账号累计充值大于或等于60元时；\\\n      2. 所有渠道、所有面值金山一卡通，并包含游戏内交易行购买的通宝充值；\\\n      3. 奖励限2011年9月8日早7点前领取，该时间点前未领取，视为该玩家自动放弃奖励，未领取的奖励自动取消。" font=18</text>
158	充值奖励		ui\Image\Helper\背部挂件猴.tga	<text>text="【小悟空背部挂件】：20级及以上可使用，永久时限。" font=18</text>	ui\Image\Helper\坐骑鹿2.tga	<text>text="【太白鹿坐骑】：80%跑速，20级及以上可使用，永久时限。" font=18</text>			<text>text="活动内容：\\\n      1、活动期间， 充值累积达到或超过60元但不足100元时（包含交易行购买通宝兑换时间），可以领取【猴子背部挂件】1个；\\\n      2、活动期间， 充值达到100元以上（包含交易行购买通宝兑换时间），可以领取【小悟空背部挂件】1个+【太白鹿坐骑】1个（注：若已领取过60元档奖励【小悟空背部挂件】，则此时只可领取【太白鹿坐骑】）。" font=18</text>
159	领取NPC		ui\Image\Helper\零零捌位置主城.tga	<text>text="已参加活动的侠士可在主城或新手镇的黄字零零捌处领取充值奖励。图为该NPC在主城的所在位置。" font=18</text>	ui\Image\Helper\零零捌位置新手镇.tga	<text>text="图为黄字零零捌在新手镇的位置。" font=18</text>			<text>text="注意事项：\\\n      1.按照不同的充值金额，对应领取奖励；\\\n      2.同一充值档次的奖励不可重复领取，即使是所充值大区同一账号的不同角色；\\\n       3.奖励可分散领取到所充值大区同一账号的两个角色上（无需同服）此时需要进行分段充值。首先累计充值60元到100元之间（要保证在100元之下），这时候A角色上线能够领取到【小悟空背部挂件】1个。 再次充值累计达到100元，B角色上线可以领取到【太白鹿坐骑】1个;\\\n       4.2011.8.8凌晨0点至中午12点之间不能兑换奖励；\\\n      5.2011年9月8日早7点后将无法领取奖励。" font=18</text>
164	介绍		ui\Image\Helper\巴蜀.tga						<text>text="群侠义聚争英武 巴蜀从今起风云\\\n新门派\\\n五毒教携宠出世 ，七大派逐鹿盛唐江湖\\\n新场景\\\n等级突破直达八十，探索六大巴蜀场景\\\n新秘境\\\n江湖因你而变，七大秘境内容更丰富\\\n镇派经脉\\\n研修镇派经脉，嫡传门人习练独门绝学\\\n五行石\\\n打造神兵宝甲，五行石系统隆重登场\\\n更多内容静待侠士们体验！" font=18</text>
165	新门派		ui\Image\Helper\五毒.tga	<text>text="五毒教是一个历史悠久，非常神秘的组织而五毒武学融合苗疆蛊术与五毒毒术，控虫之术。通过对毒和蛊的神秘运用，以各样奇诡之剧毒攻敌，以蛊术疗伤续命，尽在鼓掌之间，更可操控五种毒虫，圣蝎，玉蟾，灵蛇，风蜈，天蛛，为苗疆不传秘技。" font=18</text>	ui\Image\Helper\五毒内功毒经.tga	<text>text="五毒内功--毒经：苗疆之绝学，五仙教历代传下的用毒之术精粹，毒蛊结合，可运使十数种不同剧毒效果，或毒伤极高，或控制甚强，配合操控毒虫宝宝进攻，可令江湖人士闻风丧胆。" font=18</text>	ui\Image\Helper\五毒内功补天诀.tga	<text>text="五毒内功--补天诀：仙教秘诀，用蛊术强体补身之心诀，蛊到之处，气血充盈，实乃疗伤上佳武学。" font=18</text>	
167	货币改造		ui\Image\Helper\属性改造.tga	<text>text="大部分几率性的“属性值”都转换为新的“属性等级”，其几率算法也统一调整为具有等级衰减性质的算法公式。被调整的旧属性如下：会心值、会心效果、命中值、闪避值、外功防御值、外功破防值、御劲值、招架值、无双值、化劲值。" font=18</text>	ui\Image\Helper\货币界面.tga	<text>text="为了更好的精简与规划货币体系，对大部分货币进行了大幅度调整。" font=18</text>			<text>text="货币调整具体内容：\\\n1、帮贡及威望：清除数值，并补偿。\\\n2、紫陨：清除数值并补偿。由侠义值代替。\\\n3、虎贲佩：清除物品及数值，并补偿。兑换物品移至帮会、阵营商店。\\\n4、五铢钱：清除物品及数值，并补偿。\\\n5、监本印文：将直接显示为货币界面的数值。\\\n6、战阶等级：重新评比战阶等级，需重新获取战阶积分。\\\n7、侠义值：新增可购买装备的虚拟货币。\\\n8、江湖名望：清除原数值。完成成就奖励原商店道具、称号；保留江湖阅历数值积累。\\\n9、可用师徒值：清除原数值，保留师徒系统中的师徒总值的数值积累。" font=18</text>
168	新场景入口		ui\Image\Helper\白龙口入口.tga	<text>text="侠士们进入巴蜀新场景，可通过瞿塘峡通向白龙口的入口进入。白龙口入口位于瞿塘峡万岭滩西南部。浩气盟侠士可在白龙口接取到大量任务。推荐在此场景完成任务升级。" font=18</text>	ui\Image\Helper\无量山.tga	<text>text="或是通过南屏山通向无量山的入口进入。具体位置看参看上图。无量山入口位于南屏山扬子澳南部。恶人谷侠士可在无量山接取到大量任务，推荐在此场景完成任务升级。" font=18</text>	ui\Image\Helper\秘境NPC入口.tga	<text>text="在南屏山，不同阵营的侠士可通过图中位置的NPC传送至无量山的无量宫秘境；而在瞿塘峡侠士们可通过图中位置的NPC传送至白龙口的法王窟秘境。" font=18</text>	
169	八重内功		ui\Image\Helper\内功第八重.tga	<text>text="当门派侠士们等级达到80级时，便可在门派武学训练师处学习到第八重门派内功。可大幅提高自身的气血和内力值。对挑战高级秘境将有很大帮助。图中以天策内功为例。" font=18</text>	ui\Image\Helper\武学地图标记.tga	<text>text="每个门派中都设有多个武学训练师，侠士们可打开大地图，勾选“显示常用NPC标记”选项，便可在地图中查看到训练师的确切位置。" font=18</text>	ui\Image\Helper\武学训练师标记.tga	<text>text="通常武学训练师头顶都会有专属的“武”字标记，非常容易辨认。" font=18</text>	
170	五行石		ui\Image\Helper\五行石按钮.tga	<text>text="点击游戏系统栏中“五行石”按钮可打开五行石和装备精炼界面。如图所示。侠士们可通过精炼五行石或是装备来提升五行石的等级或是装备的属性。\\\n五行石系统主要包括四个部分：1、五行石精炼；2、装备精炼；3、装备熔嵌；4、装备精炼剥离；" font=18</text>	ui\Image\Helper\曾鑫.tga	<text>text="所有侠士都可以在三大主城的五行石商人“曾鑫”处购买1级的【五行石】，此商人也提供从之前精炼过的装备中剥离“五行石”的服务。\\\n五行石商人" font=18</text><text>text="曾鑫" font=18 link="NPCGuide/119"</text><text>text="\\\n需位于三大主城时方可查看。" font=18</text>			<text>text="五行石系统简述：\\\n五行石获得途径：1、“曾鑫”处购买；2、击败帮会家园内的“猪九戒”获得；3、击退公共任务第五阶段首领获得；4、通过将已有的部分装备拆解获得绑定的五行石。且拆解装备需要消耗精力；5、击败团队秘境首领获得；\\\n小贴士：\\\n1、任何一个五行石都可以被精炼。\\\n2、五行石、装备精炼失败会返还被精炼的装备与五行石。精炼成功率与放入五行石数量、等级、相生相克有关。\\\n3、“shift+鼠标右键”可打开装备熔嵌界面。\\\n更多详情可关注官网专题" font=18</text>
171	介绍		ui\Image\Helper\端午.tga						<text>text="玉粽袭香躬耕忙，畅快成长在端阳\\\n粽子，又叫“角黍”、“筒粽”，其由来已久，花样繁多。不管是为了纪念逝去的英雄还是对美满生活的希翼，在如此特别的节日，侠士们若愿意亲自制作粽子，定可获益良多。\\\n活动时间：2013.6.8早7点~2013.6.22早7点\\\n活动地点：扬州，成都活动区，80级以下的侠士亦可前往长安和洛阳活动区" font=18</text>
172	端午种植		ui\Image\Helper\端午沈正.tga	<text>text="制作粽子所需的【粽叶】和【黍米】等材料可通过耕种获得。侠士们可在四大主城“沈正”处购买到【花盆】和各种【种子】，【花盆】便于携带，侠士们可随时随地播种。" font=18</text>	ui\Image\Helper\端午花盆.tga	<text>text="侠士们右键点击背包中的【种子】后，便可在【花盆】中进行播种了。使用鼠标右键点击【花盆】，便可在身旁看到花盆，同一时间只能种植一个种子，若【花盆】中已有种植物，则无法再进行耕种。游泳、重伤、交通、战斗状态下不可种植。" font=18</text>			<text>text="种植小贴士：\\\n1、种植后，种子将会自行生长，但还需侠士们不定时浇水、除虫、除草、施肥等操作。\\\n2、植物正常的成熟周期为30分钟。\\\n3、侠士们可根据系统提示来进行操作。\\\n4、侠士只能对自己或是队友的植物进行浇水、除虫、除草、施肥等操作。\\\n5、在进行系列操作时，还有机会获得【神秘种子】，在帮会家园内种植可获得【香蕉挂件】。\\\n6、植物成熟后，侠士们只能收获一次。\\\n7、可邀请4个队友一起收获，每个队友只能收获一次，每次收获时可获得20%的产物。同时，种植者还可以额外获得10%的奖励。" font=18</text>
173	品粽算卦		ui\Image\Helper\端午商店.tga	<text>text="端午节期间侠士们随身种植获得【粽叶】和【黍米】后，再从城市活动区的“沈正”处购买粽子馅材料（包括赤豆、蚕豆、胡桃、鸡蛋等）便可亲自包粽子了！" font=18</text>	ui\Image\Helper\端午粽子.tga	<text>text="不同的粽子材料可获得使用效果不同的粽子。" font=18</text>	ui\Image\Helper\端午阳宝哥.tga	<text>text="侠士们可以花小小的银两找在主城活动区中的阳宝哥算上一卦，便能解读前世今生。" font=18</text>	
174	活动奖励		ui\Image\Helper\端午线刻.tga	<text>text="侠士们还可以在主城活动区“沈翼”处购买各种戒指附魔和超大容量背包哦！" font=18</text>	ui\Image\Helper\端午成就.tga	<text>text="通过参加活动还可获得节日特有的成就。" font=18</text>			<text>text="      花盆栽种各类作物，更有神秘挂件等着拿！\\\n      各式粽子亲手制作，强力效果祝你畅游江湖！\\\n      戒指线刻、各类鲜花，端午商人限时供应！\\\n      各类节日任务，丰厚奖励等你拿！" font=18</text>
175	亲传弟子		ui\Image\Helper\拜亲传恩师.tga	<text>text="侠士们可通过师徒界面的“亲传恩师”页面，点击“拜亲传恩师”，并输入“亲传恩师”的角色名；或是右键点击附近侠士的头像进行拜“亲传恩师”。“亲传弟子”通过完成80级英雄秘境日常任务，可额外获得一定帮贡和威望奖励。" font=18</text>	ui\Image\Helper\收亲传弟子.tga	<text>text="“亲传恩师”只能由亲传弟子主动拜师来收徒。传授等级最高为3级，每升1级可多收1个亲传弟子。侠士可通过提升江湖资历，来提升传授等级。“亲传弟子”完成80级英雄秘境日常任务，“亲传恩师”可获得帮贡、监本印文、侠义值上限等奖励。" font=18</text>			<text>text="成为亲传弟子的条件：\\\n1、2011.5.19.后建立的新账号。\\\n2、2011.5.19.之前已注册账号，可在没有充值过的大区内获得参与资格。\\\n3、一个账号在同一大区内，只有一个角色可成为亲传弟子。且不是他人的亲传恩师。\\\n成为“亲传恩师”的条件：\\\n1、80级且不是其他侠士的亲传弟子。\\\n小贴士：\\\n1、一个角色只能有一个亲传恩师。\\\n2、未满80级的亲传弟子，可随时解除亲传关系;而满80级的角色，在第一次拜亲传恩师14天后，将不能再更换亲传恩师的人选。\\\n3、亲传恩师可随时将亲传弟子逐出师门。" font=18</text>
176	介绍		ui\Image\Helper\双飞.tga						<text>text="芭蕉小伞比翼双飞，充值促销巨献一夏\\\n      夏日充值促销 凉伞飞鸟清凉季。活动期间，所有玩家账号只要充值金额大于或等于60元，均可享受游戏内虚拟物品大派送！\\\n      活动时间：2011.7.4维护后-2011.7.18维护后。\\\n      领取时间：2011.7.4维护后-2011.8.18早7点维护后" font=18</text>
