TempleteId	MapId	AreaID	ActivityID	Positions
1021	2			31932,48210,1114421;90923,35465,1134263;92962,31880,1138468;66388,24728,1101361;68919,18764,1102773;66597,15961,1109977;39557,42827,1110982;56089,30708,1123863;50278,29998,1114887;56871,26761,1116885;43856,31071,1115072;34374,62175,1147610;33807,66860,1147904;44782,54530,1120855;44507,69331,1134030;47512,59400,1135253;86183,16699,1117994;62790,18270,1106282;86519,45988,1108809;60171,19395,1107154;84662,42936,1113786;91500,23571,1137085;89278,23367,1132806;59494,26847,1102764;92809,34023,1139127;86685,42598,1119482;58632,23554,1103578;59421,30268,1102558;63996,27543,1101057;73738,23739,1101754;87673,41103,1126402;79713,21586,1102968;72231,18977,1118058;89265,41877,1125516;60229,32953,1103604;31216,49993,1113965;40195,40417,1112262;39799,36128,1118733;33791,48762,1115829;35304,49270,1106532;40228,46782,1112039;30281,38449,1114058;52162,29856,1116549;21203,49434,1113283;22870,45258,1114991;39560,45188,1111741;39445,44014,1111922;44368,35912,1111765;21571,47713,1114450;40365,48941,1111309;43232,26851,1111550;52775,68427,1115430;33619,68162,1147868;32915,54624,1148295;30705,62938,1147755;29600,55349,1151090;33208,57474,1147154;40014,58970,1148288;51256,63637,1115067;47712,71615,1117195;35228,60041,1149376;47033,66793,1115703;36593,55020,1145529;48918,69548,1115397;42242,53397,1124947;41216,61600,1147562;43315,71204,1137276;53961,66512,1116666;29559,66158,1147807;69158,54922,1104629;66228,59789,1104048;70745,62863,1104492;71444,63848,1104605;72272,65434,1104259;74984,58577,1102784;78674,46008,1102414;85083,47112,1101556;82406,46430,1102498;91959,28514,1132609;83482,17347,1106417;79914,17922,1102015;73942,33364,1100923;69717,41935,1103585;69966,42016,1103706;67229,39861,1103803;64463,41021,1103680;42709,38342,1111912;53549,30278,1117600;48826,21040,1107739;39616,18794,1082909;41683,23918,1116744;40734,23333,1113986;35097,46294,1113716;36368,46992,1113415;29705,48071,1112500;29182,49811,1111335;27236,48275,1112056;21541,51265,1111473;23706,44376,1114804;29263,40018,1112994;33371,40130,1113766;44878,76362,1138823;50968,78882,1141549;54442,76872,1144276;54671,73290,1154213;58971,74681,1151864;49643,62971,1115619;47581,68588,1117679;48801,64450,1117387;46768,71428,1117266;49059,69797,1115364;46149,68767,1120624;45686,64112,1132440;44507,63741,1137155;39990,63959,1148262;38816,64349,1148399;41215,69204,1149876;42609,58199,1149941;68934,14804,1108986;74604,17944,1117610;84654,19908,1110361;36141,35670,1115210;56832,24433,1117164;25184,48761,1115651;44014,35968,1111337;21718,49809,1111923;45122,63742,1133907
1021	5			69344,31536,1179970;78118,49804,1152174;77480,37205,1158586;68587,40823,1152301;71793,35695,1156132;75346,30920,1154209;73677,28025,1156159;70646,29602,1172614;68795,30943,1176076;66280,18831,1185201;83224,38974,1157935;85987,48804,1156552;84493,50155,1155480;77706,57965,1153753;76890,59080,1151948;74196,63963,1132237;61096,34668,1123030;61912,38729,1122440;63682,25629,1126080;62207,12207,1121882;49644,6817,1117771;47650,6319,1112113;47969,10759,1105928;49252,15214,1113172;55026,14667,1117992;48911,28348,1122543;52365,27494,1122011;58218,52612,1121044;47050,76609,1130624;29023,76547,1159786;10580,42539,1144227;70964,67446,1132195;69827,72569,1135997;78178,70124,1146861;74100,70280,1147894;77327,74897,1164037;80719,75200,1176187;86546,76772,1175745;84600,68578,1175040;58140,64597,1129087;40808,78872,1131908;21561,75169,1163670;26967,60932,1129125;17719,55161,1144852;20981,49857,1126128;11994,49990,1132802;11325,43617,1132978;9271,39627,1145382;12784,32960,1147874;16154,33262,1138960;18554,38120,1133410;16566,45061,1132393;12406,49132,1132898;6922,59492,1144753;32261,35382,1122564;35220,20922,1050555;34304,15930,1050474;24015,10300,1050416;60924,30588,1122742;62586,44000,1121590;74270,55299,1154087;69904,63706,1127705;68834,72991,1137444;70057,76853,1148042;79456,73590,1170200;84049,76549,1175260;79268,55884,1154618;83729,54137,1154027;87948,46637,1157817;88479,41206,1154484;83105,40215,1157437;74432,33796,1156814;65537,22095,1165272;57842,10044,1117899;54256,13655,1117893;45835,9426,1109453;33433,19840,1050446;40133,26332,1051118;34608,32646,1123384;20364,45577,1133949;27190,37884,1123935;63283,41401,1122768;71777,47961,1159819;73212,43126,1153685;77858,35165,1158421;49292,78943,1132034;30089,72603,1147925;23667,71511,1164645;21431,80729,1166679;25597,77585,1164804;34728,76574,1155771;18684,57404,1144201;7377,57200,1146866
1021	6			20974,11048,1052437;43604,8150,1058324;46560,8504,1056683;43547,11651,1062385;36957,8600,1064526;32929,5737,1061423;17529,31623,1037443;15539,30380,1037785;11282,31502,1042212;10795,35447,1038640;9998,40032,1043755;25421,68528,1047768;16057,73243,1046454;21326,73043,1047576;87479,29392,1050505;90619,35267,1052143;11783,36994,1037612;16972,37060,1038339;15734,40148,1043212;12600,42372,1043458;13779,45277,1045066;27500,68095,1047418;20944,68838,1046651;26738,74669,1046228;16453,74143,1046414;16219,67789,1045125;87232,37303,1049531;86173,34072,1049187;88977,31382,1052799;89990,28708,1049418;93135,37375,1049330;15950,9290,1065321;11713,14646,1059050;17334,16678,1064469;20720,9286,1051914;23269,10897,1052166;28229,13132,1064288;24940,16120,1063592;27465,15878,1056260;30812,21150,1054082;32079,15462,1061540;43734,15122,1064018;44933,10868,1060062;41081,9991,1063069;39700,8960,1059983;38953,12866,1052431
1021	7			77294,82467,1187781;82374,29017,1137263;52294,56063,1162576;23297,54046,1162265;30334,48779,1173512;76825,16063,1140951;69113,83878,1186449;61591,43405,1195396;24717,37406,1162041;14548,43054,1162958;26911,51577,1163151;27408,53702,1165095;25850,54547,1165970;21733,55825,1161599;14778,53564,1161941;13493,50018,1162907;8129,39080,1177591;6947,34957,1193345;6294,34377,1195290;4850,33209,1198871;6670,31246,1195619;9192,34068,1196202;30421,47209,1174713;80984,17651,1138168;80713,20721,1135470;80737,24257,1135980;81721,30465,1136349;77225,28742,1136507;74135,28468,1136395;70989,27572,1138557;69956,27126,1138136;69524,24018,1138806;79165,12951,1144069;64039,23473,1151271;67413,18509,1150730;67367,17851,1151189;61656,10707,1170442;72312,9458,1182831;80598,8077,1183234;78986,83064,1186627;80304,82400,1187287;75413,83027,1187143;72945,83562,1186719;71210,82052,1187389;67332,84366,1187831;65775,83935,1189406;63534,81242,1189841;61247,75035,1185912;63361,74617,1186765;62379,74177,1186274;65677,67175,1221987;56154,44460,1197055;63898,54959,1156741;56425,58758,1158973;41079,67686,1196420;33527,75959,1194076;29894,33044,1162573;33956,35297,1159985;32210,40172,1168549;34547,44885,1173920;30508,49373,1173614;26269,56266,1167766;27222,49512,1162296;23775,34258,1165996;17650,36858,1168286;13326,52385,1161883;23692,52638,1162535;18893,44235,1161649;8546,37775,1180245;4287,34449,1198688;4674,37874,1197024;5030,46803,1197434;19575,39910,1161884;27766,35949,1165746;74147,4248,1187026;79376,5703,1183659;75146,12054,1184719;73051,15385,1148132;82058,14665,1143059;82417,20632,1136579;68797,25964,1139976;71512,20796,1142958;70492,19916,1150708;63564,26047,1152730;62121,19698,1151493;64463,18161,1151403;63829,14582,1170025;62714,10619,1170150;66639,7509,1180446;69450,13807,1184296;75208,25201,1136381;69999,33630,1138670;71493,33969,1142808;65210,36821,1148405;77872,40912,1151249;78883,47177,1161130;78656,49595,1163485;81352,55511,1161153;79444,58157,1158701;78398,56411,1160829;61391,38268,1198526;64925,39987,1200708;66300,41736,1198230;66199,46367,1194391;65658,48577,1190293;62408,51363,1195245;63888,52751,1195547;70834,52307,1175084;71689,46640,1179395;46096,57532,1174049;47095,54768,1174062;56510,59525,1160024;55794,60721,1161870;58775,47495,1199078;62066,66078,1222069;60250,62370,1221927;67711,64793,1221176;62920,71048,1221463;65451,83169,1189430;62864,80567,1189527;66201,86589,1190076;69075,87146,1190822;79581,78316,1186681;79501,72948,1191304;73583,71523,1186732;74336,65184,1185705;72155,90550,1190938
1021	8			7821,17659,1070213;12397,13326,1071396;22023,18094,1083242;25719,15744,1084947;26284,19194,1084959;25393,25543,1082319;17431,34785,1056664;8528,31870,1058953;13911,27497,1059009;83358,80165,1074186;80696,83267,1074186;83612,87686,1078499;72869,90956,1074107;67418,86233,1074211;75027,79952,1077905;81952,79955,1074210;84227,84648,1074186;79757,85051,1074186;75910,87682,1074186;66375,91055,1074191;72853,92662,1074186;78220,92778,1078499;82311,91893,1078714;86511,86103,1079398;23064,38006,1055599;18617,38154,1056383;17361,32947,1061024;21106,32049,1054214;15886,28558,1060334;11498,26279,1061367;11709,31521,1059137;6563,34477,1058808;13694,39276,1059402;6652,19670,1070511;3359,12955,1069861;8192,11157,1070239;10659,10585,1070305;15343,12030,1070270;19924,9972,1070253;28393,19363,1085942;28349,22373,1086241;21939,22012,1087146;25457,14442,1085493;28605,38737,1055585;27519,41311,1056248;13258,30213,1058895
1021	9			55822,72942,1058147;26222,19006,1056710;19121,23555,1056653;2707,16468,1054906;23742,16772,1056272;50342,39089,1053282;8070,18232,1057688;12231,25468,1056425;23410,11850,1056122;28004,11692,1052440;32656,8187,1053560;33576,73234,1139748;35690,80232,1142603;11222,68091,1124108;15143,23958,1056772;19606,17605,1056400;15382,15358,1056051;3009,18003,1053320;31828,10721,1052861;42580,5689,1055936;52273,14028,1066737;50129,65512,1055946;53767,66312,1059215;57445,72606,1058324;48264,66471,1055375;44862,66739,1057037;44078,70167,1057174;17219,66061,1124236;13646,68041,1119626;6357,72037,1086184;5583,63949,1082485;12197,59969,1085250;14613,55617,1080199;24441,45840,1079620;60584,79551,1063249;45069,52434,1056314;55342,39777,1049632;5377,81936,1094219;12871,80124,1111323;7050,27222,1056887;14424,19835,1057624;60609,24944,1068578;54798,5624,1054349;29158,9126,1052659;54556,74370,1057408;49328,37883,1052910;61871,71097,1063627;63117,76333,1061308;57028,38214,1050093;44719,42423,1052484;47384,56818,1058435;57267,41050,1049962;56930,80182,1062777;57822,74989,1060307;9719,74206,1087293;32355,83501,1161488;5118,87917,1098719;6881,77597,1091555;13030,75105,1124808;11308,89978,1101463;4584,73245,1087943;19637,53331,1082137;22322,74558,1122297;12675,87089,1111367;34523,88875,1161207;11713,44456,1054967;7488,13085,1057731;11336,17105,1056280;20506,18856,1057177;8593,21292,1058276;7905,34191,1057710;9508,38311,1056217;52576,8963,1067703;52236,26286,1068678;52733,17843,1065841;33857,6932,1053983;43648,5715,1057307;46304,25981,1066682;47485,2985,1058653;26269,13700,1057147;49414,26113,1066658;16466,26500,1058133;38855,17494,1068509;7573,10503,1056633;39278,46400,1057742;16687,79162,1120634;8128,16058,1057046;15490,14950,1057013;60151,8349,1071493;8850,15061,1056803;20736,7327,1057984
1021	10			37831,36352,1049132;58887,84581,1055627;36291,36998,1049140;63244,93057,1049217;19811,13474,1048157;20770,7451,1048459;27747,7013,1048443;31797,5786,1048429;35093,3748,1043852;41581,10209,1050205;44203,7348,1048437;43993,12842,1060057;49733,11530,1060047;29931,17515,1062129;27943,19959,1062441;22337,21770,1063366;34826,33203,1044603;46424,41995,1052784;33643,45814,1056658;27334,60866,1066797;33101,59826,1077924;38630,87215,1062395;49794,88679,1056005;42408,89235,1050387;39706,80584,1065573;39232,34886,1048804;34065,38301,1047529;44791,37982,1052394;50477,39193,1050842;44991,25698,1044728;40171,24939,1048583;49341,15067,1064909;47242,9353,1059942;44816,10319,1059810;21313,22469,1064199;23887,20591,1063753;27388,20260,1062996;32013,22538,1065267;41296,20646,1063631;44222,4684,1045073;37585,3791,1042317;43306,31931,1047776;39021,38799,1050438;39400,42864,1055718;46292,43575,1054281;40705,40366,1053596;26091,52563,1059222;34699,52190,1060462;15222,39849,1056589;18445,36938,1044661;20929,37840,1059055;23367,41272,1054928;27183,38955,1048777;30878,55584,1068618;40919,61332,1085501;46090,70125,1061602;53313,67932,1066374;47278,60154,1071572;54271,49787,1049870;68724,56965,1055121;68703,52306,1056938;74724,60822,1044771;58456,68692,1056116;52474,77443,1068807;42295,91966,1051104;24600,91345,1054346;34500,85576,1061110;39902,88448,1063118;45778,80075,1047984;50582,94238,1064596;54358,98490,1065739;62058,92820,1050691;55512,83834,1058312;46109,85334,1063150;66710,94547,1043551;62738,94865,1049559;60189,72473,1056179;58168,64927,1057603;67532,50744,1055609;74830,57175,1044547;72674,52436,1045577
1021	11			35397,44319,1065279;47146,63821,1055909;48779,48238,1051547;49550,47323,1051559;61005,54761,1054456;58850,53061,1053093;60206,61680,1052793;54092,54578,1053659;64575,43090,1051790;61372,52813,1054394;59891,50216,1052084;60836,48580,1055175;59825,47843,1052506;54403,42660,1051505;53001,44274,1052298;64103,50525,1051745;67845,53331,1049205;69920,54091,1049013;70453,52842,1049308;71412,52239,1049515;66503,44168,1050929;63893,40109,1049643;64028,42466,1051663;68054,42946,1049080;32200,45352,1058944;30772,44986,1056608;31216,44173,1056599;34079,46262,1062338;33790,52251,1067708;35463,59270,1069419;33853,60070,1071811;28492,60155,1072938;27909,58808,1070862;28738,58214,1070837;25961,56688,1070768;14423,50798,1072281;12599,50131,1072819;16515,58332,1074707;20297,55398,1074328;16279,43456,1076863;28727,53435,1060381;27639,53790,1063921;23537,53759,1068479;14554,54016,1066359;14980,48785,1072573;27164,33829,1048100;26189,29832,1048531;24333,31386,1048356;24732,34520,1047166;21389,33212,1050015;18754,38926,1048357;22123,39162,1049512;17532,32818,1050981;16435,30920,1049892;15716,35114,1058973;12700,35998,1045693;9372,28673,1046360;9396,16786,1050542;10665,15729,1051433;13875,16449,1050127;15433,14055,1049567;15319,12718,1049543;16407,8630,1051276;33989,8994,1049182;32873,7358,1050455;33274,12066,1049249;39180,15471,1050111;48942,9260,1050204;39390,32346,1049884;42175,18633,1052093;44412,23057,1049716;42344,25184,1049791;40116,29461,1049416;37439,35960,1049246;31272,39460,1049253;30812,38614,1048661;27234,36640,1047877;28758,33337,1047987;29775,28955,1049272;31819,26140,1050160;36467,20092,1049181;43293,9905,1051598;28284,18000,1049998;26574,21384,1048718;21907,20629,1049187;17911,36676,1048448;22193,31964,1049951;20574,38774,1048780;16771,32762,1054754;10704,38220,1046919;12118,35408,1044048;10433,32402,1044228;9647,33977,1045575;8397,25570,1048376;6686,22120,1047648;12994,16001,1050952;10872,13779,1049945;17186,8432,1050553;21344,7874,1050866;23413,9058,1050589;31655,8113,1049143;30358,7312,1050753;46053,7131,1050716;42186,7553,1051778;40591,6934,1051862;32713,53306,1067461;32199,54330,1067523;30706,53897,1065853;33481,49327,1065411;31699,48275,1065447;34728,45559,1062273;35620,48498,1067138;34566,48663,1067047;37045,45522,1060756;36324,44769,1060905;36241,43023,1068834;36892,42011,1072364;37838,41112,1073268;30242,44001,1056032;30561,42191,1056024;34267,41170,1056554;34765,41752,1056295;22408,46791,1052235;24021,52205,1053342;26782,51771,1052520;16725,53331,1068775;11559,52938,1066712;9814,48759,1072881;9962,51236,1072754;15668,47241,1074819;18531,46730,1074003;17225,43371,1076901;21266,57010,1073868;27717,61538,1073837;27334,66221,1069242;25126,67964,1075884;22568,66736,1075465;32590,71235,1074246;33661,61692,1072277;47628,66107,1054291;49567,64768,1054230;51269,65484,1056294;52587,60483,1055680;49770,57069,1051309;44779,56618,1055533;45885,55538,1053544;45426,52137,1054327;44028,46394,1054221;67556,44191,1049939;68522,44325,1049467;65538,43334,1050082;65102,41531,1050108;63616,49998,1052998;62860,49745,1054295;70088,52140,1051119;70931,51826,1050205;70384,49491,1051382;69000,54756,1051725;49202,53955,1051722;47855,53239,1051433;51300,56887,1060158;51089,59231,1053557;41915,47268,1054350;42830,60713,1058543;44113,62863,1058044;41669,59150,1058457;39623,57419,1058393;39011,55851,1058527;57133,39865,1049868;55636,40177,1051071;63002,53609,1053429;61044,53637,1054548;68804,57916,1051207;69313,55811,1051337;43939,5934,1050444;32966,42667,1057610;13752,56828,1069381;26155,48989,1053456;68564,60074,1050909;48781,57873,1052311;51713,60259,1054320;19882,23354,1048589;23285,33980,1049451;26741,50776,1052262;17770,55244,1070029;38187,68934,1074702;37913,62870,1075387;52368,63999,1056692;50184,54088,1051938;48548,52763,1051816
1021	12			44756,11448,1120350;42838,13657,1120163;37117,4104,1114430;34038,16476,1108734;24148,8845,1108436;15275,7491,1105956;10292,14890,1092431;19316,18727,1091667;10416,45023,1078728;22023,47827,1069928;18017,54961,1108201;21653,57920,1077934;11154,63108,1068625;34321,59303,1070321;21400,43769,1085391;34970,38589,1095360;36192,22615,1100617;25196,30797,1073631;41041,25066,1078450;51644,23807,1083331;36086,45155,1084362;47854,51654,1089098;49741,59375,1103894;40130,65584,1109148;41453,51194,1111681;48170,40973,1088163;53210,39207,1061806;57680,50537,1061163;63843,43259,1061785;55363,37715,1061784;58565,41572,1060904;69290,35151,1076422;77000,23718,1069447;78643,12927,1066267;81569,7548,1064617;87262,23171,1065270;84336,33160,1064508;79708,38813,1067954;70308,37884,1075779;70765,51794,1093053;74861,65406,1089183;77988,54012,1087647;68218,12130,1085199;60279,17621,1099878;71841,18312,1095746;54782,10088,1096799;65592,2356,1105982;82387,51252,1090287;79096,43644,1074931;17727,4577,1105192;25089,16665,1108812;41852,5287,1113578;44755,9096,1120168;40194,14963,1120674;37328,9161,1106823;34321,9021,1106829;29861,6483,1110253;31541,16811,1113178;20008,5619,1105933;13483,24523,1082974;14271,31936,1092889;26380,55842,1068520;13228,64417,1068488;12613,60586,1068857;24601,59436,1068579;56047,46634,1061216;62755,42802,1061079;81150,59175,1086603;83974,36266,1064680;86536,27433,1064610;55789,7512,1094804;70522,12682,1084543
1021	13			87167,42784,1055695;84490,13921,1054404;86474,24249,1054930;91062,32027,1056555;85751,42509,1070131;84972,53327,1065103;87668,63981,1061557;82684,57096,1079103;71826,58253,1062595;79154,60144,1063829;91481,85252,1052686;30947,55244,1049423;22681,65163,1056013;35239,73485,1062970;79552,8648,1061918;66304,8919,1057904;52126,13196,1056622;44854,8956,1055911;45795,13743,1050594;40612,12005,1054498;45290,18672,1059197;51250,26869,1053881;70562,31182,1051786;60958,32825,1052321;86910,18216,1059501;93080,29729,1057790;85477,28865,1062824;83104,23821,1056125;96107,37728,1058018;98544,54385,1062108;94041,63140,1065747;82716,77514,1050271;85497,56781,1066702;84034,58411,1078920;82822,88103,1063636;74242,87382,1065072;78099,59803,1063719;72536,55729,1078393;63116,44423,1075778;49980,43770,1055389;41741,43847,1056445;34532,52826,1053018;27779,61340,1053926;20936,58905,1057670;20835,71097,1062747;29345,74456,1062084;35761,84211,1064164;20008,13417,1057078;12121,15271,1071206;10472,35673,1055713;6348,37998,1065586;2094,79931,1054221;58428,11122,1059518;85566,74976,1064282;88925,71840,1065318;96374,77412,1060570;96156,76804,1061007
1021	14			2790,10825,1059993;32104,14118,1050159;29268,13935,1050139;25371,8985,1053167;25374,3551,1056573;19183,3070,1056358;24016,9485,1055982;14355,10392,1067376;2401,9125,1059877;3865,9852,1063409;16311,14905,1071856;14805,22755,1073795;21662,18897,1075165;22820,15774,1056277;27845,19832,1052236;27302,27542,1052726;32377,21596,1048371
1021	15			17473,25315,1070840;4363,14828,1066181;4215,18200,1070657;8641,28796,1070697;9312,31909,1067189;17386,14803,1066208;15893,24443,1076744;20642,31408,1062641;73305,45431,1089552;83031,43684,1097548;87627,44569,1091131;78428,58439,1089536;72838,32426,1094758;36870,88393,1053799;30382,82418,1059523;37163,84237,1057187;38960,81753,1069335;53782,83876,1053278;58114,89068,1053566;63965,86729,1059459;70134,49225,1088255;81292,42509,1097852;88501,50317,1091230;68054,44811,1094620;81220,38349,1097727;83252,26485,1090937;69647,51679,1094831;32049,91427,1057881;26089,90824,1061635;38867,90064,1057446;55410,90720,1061636;68034,89966,1061628;71875,89021,1061635;63613,77820,1067042;33042,79821,1065557;21719,84009,1068557;3426,12431,1065299;5084,32246,1070290;11355,37903,1065742;6702,40186,1066525;19922,62811,1089947;21208,64147,1089457;15805,74208,1075882;20760,50514,1069521;85348,61023,1099433;68336,30717,1095165
