TempleteId	MapId	AreaID	ActivityID	Positions
3942	26			12473,5100;12464,4275;13095,4287;13375,7715;17552,7000;17550,6902;13347,4974;12008,7536;12846,8143;7286,5282;7373,7876
3944	26			3916,6168;3592,5732;3943,6999;3574,7455;8784,12380;9186,11884;9484,12388
3945	26			2830,6542
3946	26			2826,6626
3947	26			3370,6783;3331,6855;3367,6344;3327,6268;3650,5739;3607,5677;3997,6175;3961,6105;4003,6983;3972,7054;3652,7468;3591,7531;18872,15749;18783,15678;18825,15585;19773,13412;19881,13509
3948	26			23605,24260;22368,17313;22040,28142;6250,10769;21848,11523;21893,24258;21893,24459;19063,30478;19825,14312;19844,13709
3949	26			21466,12382;19979,13374;6224,10634;23177,16431
3950	26			22703,16018;24161,14396;6129,10685;21583,12426
3951	26			18877,16392
3952	26			18438,15600
3953	26			17954,16377
3954	26			25247,15053;23999,14465;23776,14487;26358,14512;26010,14511;24070,16216;24071,16583;25254,14845;21864,11386;21869,11666;23720,24128;23722,24409;18943,15592;20900,21611;21621,21606;22433,20475;22017,20504;23255,18502;23260,17867;20076,19911;18137,20019;18141,21378;18093,22222
3955	26			21870,23622;20756,22723;22552,22719;23084,22320;23064,21596;24237,14323;23501,14325;19111,30480;21674,23442;21886,25162;21686,25379;18707,17870;18122,17861
3956	26			22224,20349;21268,19746;21803,25306;21782,23520;23880,14370;25121,14952;23431,21977;21767,22632;19030,22214;19005,24296;17484,21855;18971,20141;22587,18204;18346,17169;15115,20296
3957	26			20739,24347
3959	26			20657,24408
3960	26			18298,2797
3961	26			16742,19389
3962	26			16752,19465
3963	26			16666,19339
3964	26			16619,19411
3965	26			16513,19598
3968	15			43914,42627,1067545;41733,38979,1067545;41614,40197,1067653;42592,42185,1067545;42603,42558,1067545;42761,43331,1068874;43209,43319,1068874;44091,42617,1067545;44951,39894,1067545;45221,39878,1067545;43201,40665,1067545;42866,40486,1067545;43150,40268,1067545;42844,41437,1067545;44204,44571,1068874;44213,44324,1068874;45045,42669,1067545;44017,43613,1068874;44842,43082,1067545;45214,43071,1067545;41759,39267,1067545
3970	16			97646,5974,1066809
3971	15			38699,59681,1068523
3972	15			38585,59676,1068422
3975	15			44128,37000,1063410;31671,67007,1063463;33527,53405,1065950;58858,43500,1064353;49538,61702,1063528;48662,35385,1065472;46102,39528,1063410;53951,44146,1064960;51048,54152,1062864;51242,54093,1062823;41570,56291,1062349;48808,33841,1063410;46300,42554,1063741;43314,37329,1063410;40523,38164,1063412;45939,34655,1063784;51096,42219,1064960;45421,36052,1063410;55680,61055,1063367;63659,65688,1064058
3978	15			49317,69431,1063670
3979	15			49329,69363,1063647
3980	15			49358,68910,1063623
3981	15			49193,69480,1063649
3982	15			50671,70563,1064486
3983	15			52771,68201,1063931
3984	15			12979,25799,1117367
3985	15			14593,23995,1093175
3988	15			54770,60810,1063322;41924,55445,1062426
3989	15			34984,82048,1069143
3990	22			27964,28433
3991	22			14950,18492
3992	22			14916,68013
3993	22			24714,72834;24434,72648;25063,72583;13978,76370;24702,72910;24770,72886;24422,72820;24466,73008;24469,72751
3994	21			88996,42218,1061565
3995	21			85823,38744,1053888
3996	21			39751,43835,1059363
3997	21			89096,42291,1061640
3998	21			31987,58551,1061444
3999	21			74624,48021,1072810
4000	28			26314,33907
4001	21			42916,47904,1060844
4002	21			69132,52090,1091850
4004	28			40200,33250
4005	22			90607,71150
4006	28			41828,24351
4007	21			32335,58127,1061030
4008	21			74713,47707,1072838
4009	21			42462,48467,1060828
4010	21			74881,47541,1072891
4011	21			68780,68874,1103744
4012	21			69187,51756,1091861
4013	21			69373,51450,1091835
4014	23			39534,38343,1049650
4016	21			81681,38597,1063350
4017	21			73860,48249,1072899
4018	28			25063,22669;39955,26868;32018,22683;34369,21704;37675,24002;37510,24014;39974,26603;37019,25388;41457,27290;24610,23322;25153,22571;32004,26321;32112,27544;32245,27449;28000,22667;25564,26147;24986,25141
4019	22			92014,77113
4020	22			76960,51916
4021	22			91896,68674
4022	22			91002,77927
4023	22			90839,77869
4024	22			90711,75772
4025	22			90675,75793
4026	22			91115,73656
4027	22			91766,73688
4028	22			90897,73797
4029	28			25015,24980;28072,22631;32226,27677;25001,22525;29641,21918;36744,25148;34262,21699;37582,24132;39667,26612;41461,27530;42947,44687
4030	22			95042,16242
4031	22			89453,25058;91289,23333;90634,24811;91745,24813;93225,23426;88311,24368;89937,26031;91296,17431;91487,18823;86755,20361;86787,20275;93571,20783;94212,22805;74041,52273;75042,52491;74601,52209;74512,52289;79223,50609;80184,50587;82268,49726;82823,48055;81602,48483;82499,46841;81938,46549;80568,47487;79362,47134;79477,48746;77929,48659;78035,47104;76988,46037;78248,42919;77014,42497;79826,41953;78861,38450;79339,40260;76916,39437;77227,41075;79150,36488;76596,37602;77613,36145;78513,35774;78440,35712;77539,34036;79793,28972;80357,27832;80641,25961;81371,25035;80831,23716;83062,20198;84407,20388;80916,22466;81037,22298;83113,22294;89595,19334;87483,25766;87442,25634;88939,26725;89062,26715;88059,26299;88186,26401;92413,16330;91846,16419;92254,16717;93890,18922;92983,17564;95357,17816;76677,47713;88675,19599;83122,22086
4032	22			80124,30633;95804,20130;96295,19525;95646,20230;96753,16205;95757,15673;89294,18993;80351,29834;79970,38795;79303,38673;76308,50267;76349,50425;79813,32590;79788,32301;79555,29708;93689,23634;92471,21163;89621,22025;88907,22051;96170,19436;94782,23300;95814,15714;94408,14837;89422,22321
4033	22			95999,15733;79368,38278;79382,29819;79323,44672;79202,44612;79720,32770;76900,50058;91990,21620;89587,18599;89637,18675;86675,20729;86675,20037;81251,28306;94769,15603;95354,16384;95354,16483;95497,15523;87694,27626;87119,27281;87363,27534;96297,22839;96291,22768;95481,18524;96743,18519;82930,23586
4034	22			72681,19543
4035	22			58775,13037
4036	22			72666,19450
4037	22			99087,70457;101548,61587;101110,62795;99986,63451;100520,64065;101830,64438;98642,62155;99365,65832;100472,66023;101188,66071;100679,66280;103604,69727;102388,69849;102115,70109;102034,69813;101307,70732;101107,70975;101045,70565;100147,71111;100327,72293;100767,73024;99653,74201;99842,73723;99236,74894;98313,74808;97133,74675;96877,74134;96650,74724;94453,71921;95484,71685;96320,71643;94713,68910;95950,68197;97256,67925;97654,73088;96674,70393;91348,65063;90946,65489;90364,60796;90620,60549;90761,61081;97379,65110;93154,60374;100112,74099;93745,62530;97829,68736;97959,67439;98349,66538;101695,68982;100915,67884;99406,66590;97461,69533;96049,67460;100318,69714;95445,69512;96303,66349;95096,70364;98726,68356;99292,71617;98695,74087;97489,71641;99274,69514;97744,70486;99846,67725;99556,68595;100258,66697;100110,68523;99887,70891;98299,69484;99024,67399;97508,66756;96257,68891;98411,72527
4038	22			78782,68343;42681,41925;73676,62571;57077,74661;56397,73849;53150,71949;18594,38154;40722,39290;41904,41133;44780,46348;55732,54266;58026,55917;58238,55272;59553,55123;57400,54019;59253,56313;61068,55819;61043,57457;63366,57089;62785,58534;63923,58699;65016,59709;67418,60098;66886,58705;68679,60056;71902,62049;74409,64537;75830,63721;76345,65098;77936,63757;79131,64946;78491,66122;80775,67314;80898,69088;79114,67365;79566,69619;78106,69383;78902,70342;81014,71027;80757,72802;82875,70877;78767,73110;78621,74673;77139,73329;79835,74453;79556,76135;78587,71905;76229,72495;77205,76314;78569,76199;56672,75291;56087,75977;55903,74706;56069,75293;54087,74778;55283,74268;54193,73801;55241,72787;56827,71530;55665,70259;53486,70096;54345,71369;51694,70523;53688,68036;51907,68904;54726,69309;52667,67283;50046,67668;50634,69787;48080,67219;48447,64158;49004,65864;49952,63658;46800,63362;46756,64859;47821,63580;45492,65073;44855,63857;44841,61814;43736,63217;43010,61175;18540,38452;13100,40652;6715,44890
4039	22			53110,71021;41807,40544;39810,38873;43324,44014;56623,53841;57582,55316;57942,56713;60155,55714;61430,56697;58954,55531;60843,57848;63049,57747;64135,59386;65609,59240;66326,60249;67541,58687;72805,62919;74535,63608;75565,65390;77284,64190;77411,66010;79900,65933;78981,64209;78350,67382;80301,68342;80558,70181;82054,68749;81343,70201;82435,71960;79668,71193;78661,69454;78793,71274;79993,72941;78061,74108;76936,75237;78342,77143;79216,75776;80512,74170;76533,73391;70130,82156;73286,78183;56688,72914;57122,75479;55766,75022;55118,73709;56364,74364;53320,74057;53914,72852;55510,71767;54518,70318;54054,71605;53062,68946;53971,68081;51641,67706;51313,69693;49534,68035;50462,66363;48249,66576;48072,64614;46453,65774;49395,66257;45988,62777;44616,64472;46444,64477;44086,62264;43102,64548;18835,38567;64285,58067
4040	28			27383,22453;35629,35287;35625,37440;35095,38946;39585,24507;37130,27449;35092,22334;34704,26861;33945,24393;36650,22568;32114,22529;34751,39562;24761,23412;32189,26468;26303,22397;25485,23533;27850,22450;25607,20940;25721,26225
4041	22			14852,68124
4042	22			40209,11811
4043	22			40221,11674
4044	22			47781,21322
4045	22			99127,58553;98644,62264;100769,60402;98680,57073;97408,59144;99026,55655;100292,61535;97105,56721;100592,56001;95802,59728;100303,58883;100426,57791;96209,64777;97747,62815;95262,63448;95432,61353;92262,61297;91569,63786;96273,58119;99042,60802;97750,60978;99785,62778
4046	22			49089,23534;57157,7021;56345,6317;56966,10194;58456,8911;55911,12165;55432,11088;54440,14967;52609,17922;54073,20597;56154,19631;55238,20506;54920,19510;51389,19683;49380,20810;50885,20695;50534,21933;48923,22391;49597,22129;47952,23952;46372,25051;48157,25368;49916,25782;48071,26583;47094,28256;46799,26729;45045,30251;43749,32181;44169,33540;42984,33401;46775,30689;49360,31237;48374,33227;50547,34318;48772,37562;51295,37653;52798,38075;52199,38811;49830,38040;46066,32865;48572,36888;52795,35831;60674,34972;62548,35183;64479,39147;45069,31754
4047	22			19134,53240
4048	22			42149,69216
4049	22			20614,23966
4050	22			22416,67016
4051	28			27621,22418;24882,25055;27775,22312;24391,23463;26279,22255;33933,24127;36682,22364;31859,22599;35087,39323;33585,38139;32804,33202;32902,32548;39873,23086
4052	6			81526,14030,1049380
4054	22			41535,73574;38228,76548;40862,72382;40242,74034;40839,74731;43069,72250;42296,74393;42418,73097;42359,71808;42890,75176;39441,73427;40236,71960;43781,74669;41596,72117;44018,73059;30837,80189;39986,79351;45257,78140;28794,80661;27868,80899;28228,79832;27634,79948;29393,80178;29280,79826;27261,80837;27132,80350
4055	22			25204,82181;28310,82653;26521,79970;24838,80113;21426,81103;21823,82684;40405,76926;23696,82331
4056	22			23880,81748;40861,76200;22511,81589;23107,81397;23219,81877;22573,82037;40878,76645;40533,76105;23734,81215;24315,81846;24444,81837;25647,80384;25800,80367;28302,81281;28611,81201;29156,79686;29181,81753;26842,82185;27656,80398;27680,80459
4058	22			45937,73430;43991,71384;43644,70311;45172,71132;45572,72465;46145,71621;46453,73079;47025,72286;47364,73509;46831,74371;46878,75652;45808,74615;45937,75951;44930,75142;42936,77867;43223,79247;41901,78610;40936,79539;40504,78698;34934,80547;38906,71544;38013,76301;37015,74978;45547,74062;44973,72508;44458,72597;44867,74146;36890,74668;44780,71909;45290,76845
4059	22			56883,18886
4060	22			6557,66324
4061	22			43834,38215;44740,37755;43566,38373
4062	22			69501,10441
4063	22			73894,10613;75449,11633;69813,10083;69416,10712;62907,10915;62042,9712;63003,10168;71695,7728;71997,10123;72648,13026;65576,14397;75352,8101;75283,8236;73437,8063;71776,7561;71592,7594;74271,10591;74999,11951;76279,10287;76532,9595;74947,12274;73998,12496;69812,9476;69923,9349;65867,7470;65815,7565;65095,8195;63024,9105;63440,9763;64200,12917;63441,13139;65288,12853;66556,10862;67147,9953;67470,7628;68835,7617;68418,8958;66670,8701;73857,9261;75211,10349;75028,8838;76358,9633;76189,10343;75773,11637;75623,11286;74233,13636;73243,14184;71878,12147;72203,9591;73766,9217;72238,8180;71138,8572;68843,9783;71210,11332;70531,12062;68096,11420;67929,13053;68894,14850;69444,16234;70657,14970;71864,14826;71560,13504;70728,16105;71900,16014;67207,14280;67327,15431;66402,13103;61052,9288;72604,7569
4064	22			69514,29353;73397,28847;73015,31758;73015,31406;67137,32537;66953,32343;71760,27846;69858,34679;68914,34682;69846,32806;68910,32807;69689,32362;69045,32371;69504,30960;72023,30598;72029,29652;71600,29776;71598,30445;73950,29686;73944,30569;66709,30450;66706,29798;64673,30467;64644,29790;68994,25436;69764,25444;68899,27492;69855,27500;69019,27911;69687,27897;69205,29355;68382,31098;68400,29164;70342,31100;70340,29143;76008,26219;71621,27709;67157,30337;67139,29922;65283,25942;73434,26122;73338,28930;73769,34009;70292,33950;70169,33845;68488,33984;68565,33927;65426,31102;65366,30978;65355,29273;65443,29306;68650,26318;70290,26353;67153,27773;67024,27917;69204,30944;69355,31110;69348,29159;73557,34178;63355,30839;63746,28896
4065	22			70358,30108
4066	22			68051,30142
4067	22			68347,30509;68338,29727
4068	22			70192,29949;70189,30278
4069	22			72484,37878;60044,36231;59494,36216;65220,34003;71177,28445;72749,23355;71573,32241;67894,32285;67388,30119;73342,35313;71302,37265;70607,37805;70880,39207;71611,27871;64620,21609;73598,26269;63155,29821;63112,30555;65098,26085
4070	22			60839,36010;63672,35582;63859,24672;74771,24757;63806,28983;63668,28996;63410,30712;63253,30767;64251,35404;64203,35551;69993,35708;69867,35798;74869,25331;74790,25450;70087,24718;70206,24788;65232,24821;65215,23137;70587,38736;71485,37297;76173,28381;76719,26173;59782,36477;59733,36025;60513,35050;59267,36186;59658,37162;61401,37385;61921,38000;60421,37120;61948,33177;60719,32660;61938,34355;61731,31772;64323,38179;64030,39472;66058,38002;68465,38398;67483,39196;66512,40260;68725,39748;70231,38755;70609,38072;70855,37578;71252,38160;72019,37857;72297,37642;72272,38061;65351,24752;73579,31537;62549,30880;62542,29559;62547,24453;64038,23212;60206,21923;60728,21174;62284,25881;60681,25426;63155,21439;62498,23440;68413,22999;67335,22730;70128,23135
4071	22			59359,21215;76936,29907;76903,30190;76983,29645;75153,29052;73912,35634;76580,28536;76319,26542;75587,27444;59657,21592;60263,20926;60193,20985;58577,20694;58814,20392;59728,21532;59317,21273;59829,20749;59895,20703;59256,20791;59355,20656;62645,21030;60621,24729
4072	22			33989,25052
4073	22			53380,6434
4074	22			38932,36933
4075	28			29339,41512;35457,39576;37967,44110;44630,38642;36756,41777;29976,21839;29550,21835;35992,27940;37955,21868;36843,21974;37106,27954;28551,41770;28636,41046;29351,41157;28311,42882;26184,25384;36159,46082
4076	21			65229,17963,1053590
4077	28			22898,42004;24304,41659;28396,42493;21961,34227;28212,45578
4078	28			38190,43453;45889,36364;42657,33621;39561,24411;43124,31995;34793,28651;38098,41082;46329,45164;44794,38887;36154,39219;35997,36920;36735,42084;40470,43064;35553,33879;35054,33877;23698,42739;24075,41429;23743,41426;28628,42780;28634,42510;28666,42252;35595,39561;42339,33595;26041,25425;30518,27223;44736,38528
4079	28			35675,37943;36209,37949;36203,46302;46023,36369;35251,38367;34265,22724;39491,42844;33251,34490;35965,36635;35285,38226;44596,38890;46127,45161;44045,44831;43974,45497;37927,41210;40736,44348;36492,42260;42331,31969;42132,37772;42376,37532;46254,34561;34287,23750;33663,22360;23340,41899;23362,42264;22875,44894;22891,45368
4080	28			46020,34683;36052,46221;29863,21937;42346,37783;45984,36307;46199,45268;42310,44517;42495,33622;35546,39491;35898,36776;38091,41349;31985,26380;26064,25281
4082	28			43211,44164;27153,38377;25360,38363;35806,32056;35930,32812;36864,32554;36495,31835;24266,45715;44640,42239;42862,44216;46775,45878;46763,45702;43051,44352;46692,40415;43295,40756;43587,40992;42547,33794;46527,40314
4083	21			60275,26267,1054159
4084	21			65356,17975,1053548
4085	21			58899,19038,1054051
4086	12			44411,6512,1125817;22277,57657,1080834;82342,51556,1099818;66369,14663,1103426;39523,23123,1102936;26960,37951,1106471;37437,63963,1123979
4087	21			70815,28157,1056704
4088	21			78418,25821,1057413;74796,27586,1057850;75919,24782,1056703;80177,24566,1057382;76852,25736,1058402;75554,21410,1057401;79162,19085,1057403;79789,20362,1057344;74432,22003,1057495;78567,27272,1057588
4089	21			83250,17138,1059396
4090	21			86878,7394,1069626
4091	21			58027,32961,1056880
4092	21			46030,49698,1059456
4093	21			45806,50157,1059497
4094	13			53668,14333,1067217
4095	10			45737,42673;42379,100737;78275,62863;9933,36106;31104,43649;41475,31226;35944,9658
4096	21			20261,36806,1058030
4097	21			57680,32598,1057083
4098	21			20943,38199,1057597
4099	21			20809,37504,1057597
4100	21			21587,36866,1057587
4101	21			20800,37672,1057597
4102	21			20149,36758,1058084
4103	21			22168,36010,1056645
4104	21			20872,38303,1057597
4105	28			30017,24149;46569,40483;42367,44343;46496,46093;44645,42416;43961,39054;35620,32396;32851,41204;32143,38904;28297,25159
4106	21			22037,36647,1057587
4107	28			28268,44997;29098,41342;29611,38385;34901,31322;23090,45119;37402,41197;28109,44898
4108	21			19981,36127,1057982
4109	28			47724,43049;43269,44758;44420,31737;48196,31569;47556,43053;47615,42854;40828,36970;40757,37162;40893,37140;48125,23375
