ID	Name	MapName	Kind	Level	ClassID	CraftID	CanOperateEach	IsSelectable	RemoveDelay	ReviveDelay	OpenPrepareFrame	Drop1	Count1	Drop2	Count2	Drop3	Count3	Drop4	Count4	Drop5	Count5	Drop6	Count6	Drop7	Count7	Drop8	Count8	Drop9	Count9	Drop10	Count10	RepresentID	SprintRepresentID	MoneyMin	MoneyMax	MoneyDropRate	CanPick	BarText	Script	OverLootFrame	DynamicObstacle	ProgressID	IndependentDrop	IndependentDropCount	IndependentDropType	AreaBroadcast	IdentityVisiableID
1661	碑铭·枪章第二	阅读	9	1	1	8	0	1	2880	1	80		0		0		0		0													438		0	0	1048576	1	抄录碑铭									
1662	碑铭·十四难上篇	阅读	9	1	1	8	0	1	2880	1	80		0		0		0		0													438		0	0	1048576	1	抄录碑铭									
1663	柴火堆	风雨稻香村	7	1	0	0	0	1		1	48	风雨稻香村\huoba.tab	1		0		0		0													1138		0	0	1048576	1	正在拾取		1440		-1					
1664	七宝棋盒	英雄天子峰	3	1	0	0	0	1	0	0	0		0		0		0		0													0		0	0	1048576	1			1440		-1					
1665	火	新手村	8	1	1				2880		60																					1139					0										
1667	刘大海的包裹	风雨稻香村	7	1	0	0	0	1	0	0	48	风雨稻香村\miji_4.tab	1	风雨稻香村\read_4.tab	1	风雨稻香村\gear_4.tab	1	风雨稻香村\milu_Boss.tab	1													1142		0	0	1048576	1	正在打开包裹		1440		-1					
1668	大箱财宝	世界任务	3	1	1	0	0	1	2880	1	80		0		0		0		0													1143		0	0	1048576	1	打开	scripts\Map\50级突破任务\doodad\大箱财宝.lua								
1669	门	战宝迦兰	14	1	0	0	1	1	0	0	80		0		0		0		0													1144		0	0	1048576	0	操作	scripts\Map\战宝迦兰\doodad\门.lua	1440	1	-1					
1670	行踪不定的箱子	英雄空雾峰	3	1	5	0	1	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1145		0	0	1048576	1			1440		-1					
1671	行踪不定的箱子	英雄空雾峰	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1146		0	0	1048576	1			1440		-1					
1672	烟火_01	技能		1	1	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1147		0	0	1048576	1			1440		-1					
1673	烟火_02	技能		1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1148		0	0	1048576	1			1440		-1					
1674	烟花_03	技能		1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1149		0	0	1048576	1			1440		-1					
1675	野猪林矿场	扬州	13	1	1	0	0	1	2880	150	80		0		0		0		0													542		0	0	1048576	0	拾取									
1676	野猪林	扬州	13	1	1	0	0	1	2880	150	80		0		0		0		0													542		0	0	1048576	0	拾取									
1677	止血草	战宝迦兰		1	0	0	0	1	2800	60	80		0		0		0		0													737		0	0	1048576	1	采集									
1678	风灵珠	英雄空雾峰	7	1	0	0	0	1	2880	1	16		0		0		0		0		0		0		0		0		0		0	1152		0	0	1048576	1	打开	scripts\Map\英雄空雾峰\doodad\宝珠盒.lua	1440		-1					
1679	火灵珠	英雄空雾峰	7	1	0	0	0	1	2880	1	16		0		0		0		0		0		0		0		0		0		0	1154		0	0	1048576	1	打开	scripts\Map\英雄空雾峰\doodad\宝珠盒.lua	1440		-1					
1680	鬼神珠	英雄空雾峰	7	1	0	0	0	1	2880	1	16		0		0		0		0		0		0		0		0		0		0	1153		0	0	1048576	1	打开	scripts\Map\英雄空雾峰\doodad\宝珠盒.lua	1440		-1					
1681	暗神珠	英雄空雾峰	7	1	0	0	0	1	2880	1	16		0		0		0		0		0		0		0		0		0		0	1151		0	0	1048576	1	打开	scripts\Map\英雄空雾峰\doodad\宝珠盒.lua	1440		-1					
1682	竹筒子	英雄天子峰	7	1	0	0	0	1	2880	1	16		0		0		0		0		0		0		0		0		0		0	1150		0	0	1048576	1		scripts\Map\英雄天子峰\doodad\竹筒子.lua	1440		-1					
1683	孤山集	瞿塘峡	13	1	1	0	0	1	2880	150	80		0		0		0		0													542		0	0	1048576	0	拾取									
1684	巴陵县	瞿塘峡	13	1	1	0	0	1	2880	150	80		0		0		0		0													542		0	0	1048576	0	拾取									
1685	浩气盟营地	瞿塘峡	13	1	1	0	0	1	2880	150	80		0		0		0		0													542		0	0	1048576	0	拾取									
1686	万岭寨	瞿塘峡	13	1	1	0	0	1	2880	150	80		0		0		0		0													542		0	0	1048576	0	拾取									
1687	清风寨	瞿塘峡	13	1	1	0	0	1	2880	150	80		0		0		0		0													542		0	0	1048576	0	拾取									
1688	磁铁矿	英雄天子峰	7	1	0	0	0	1	2880	1	48		0		0		0		0		0		0		0		0		0		0	1155		0	0	1048576	1	挖掘	scripts\Map\英雄天子峰\doodad\磁铁矿.lua	1440		-1					
1689	行踪不定的箱子	英雄空雾峰	7	1	0	0	0	1	2880	1	16		0		0		0		0		0		0		0		0		0		0	1162		0	0	1048576	1	打开	scripts\Map\英雄空雾峰\doodad\阴阳杀阵枢.lua	1440		-1					
1690	神座	英雄空雾峰	7	1	0	0	0	1	2880	1	16		0		0		0		0		0		0		0		0		0		0	1158		0	0	1048576	1	放置	scripts\Map\英雄空雾峰\doodad\神座.lua	1440		-1					
1691	神座	英雄空雾峰	7	1	0	0	0	1	2880	1	16		0		0		0		0		0		0		0		0		0		0	1159		0	0	1048576	1	放置	scripts\Map\英雄空雾峰\doodad\神座.lua	1440		-1					
1692	神座	英雄空雾峰	7	1	0	0	0	1	2880	1	16		0		0		0		0		0		0		0		0		0		0	1160		0	0	1048576	1	放置	scripts\Map\英雄空雾峰\doodad\神座.lua	1440		-1					
1693	神座	英雄空雾峰	7	1	0	0	0	1	2880	1	16		0		0		0		0		0		0		0		0		0		0	1161		0	0	1048576	1	放置	scripts\Map\英雄空雾峰\doodad\神座.lua	1440		-1					
1694	五芒星阵	英雄日轮山城	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1165		0	0	1048576	1			1440	1	-1					
1695	灵	英雄日轮山城	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1166		0	0	1048576	1			1440	1	-1					
1696	火	英雄日轮山城	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1167		0	0	1048576	1			1440	1	-1					
1697	水	英雄日轮山城	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1168		0	0	1048576	1			1440	1	-1					
1698	风	英雄日轮山城	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1169		0	0	1048576	1			1440	1	-1					
1699	地	英雄日轮山城	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1170		0	0	1048576	1			1440	1	-1					
1700	团圆宴	生活技能大餐	6	1	0	0	1	1	2880	0	80		0		0		0		0													1171		0	0	1048576	0										
1701	地刺	英雄日轮山城	3	1	0	0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0	1172		0	0	1048576	0			1440	0	-1					
1702	地刺B	英雄日轮山城	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1173		0	0	1048576	1			1440	0	-1					
1703	喷火	英雄日轮山城	14	1	0	0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0	1175		0	0	1048576	0			1440	1	-1					
1704	机关	英雄日轮山城	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1176		0	0	1048576	1			1440	1	-1					
1705	机关B	英雄日轮山城	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1177		0	0	1048576	1			1440	1	-1					
1706	石碑	英雄天子峰		1	0	0	0	1	2880	1	16		0		0		0		0		0		0		0		0		0		0	1178		0	0	1048576	1		scripts\Map\英雄天子峰\doodad\石碑.lua	1440		-1					
1707	纯阳弟子遗体	英雄天子峰	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1179		0	0	1048576	1			1440		-1					
1708	天策弟子遗体	英雄天子峰	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1180		0	0	1048576	1			1440		-1					
1709	土匪遗体	英雄天子峰	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1181		0	0	1048576	1			1440		-1					
1710	万花弟子遗体	英雄天子峰	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1182		0	0	1048576	1			1440		-1					
1711	旅客遗体	英雄天子峰	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1183		0	0	1048576	1			1440		-1					
1712	浩气盟弟子遗体	英雄天子峰	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1184		0	0	1048576	1			1440		-1					
1713	少林弟子遗体	英雄天子峰	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1185		0	0	1048576	1			1440		-1					
1714	叛军遗体	英雄天子峰	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1186		0	0	1048576	1			1440		-1					
1715	弓兵令旗盒	英雄天子峰	7	1	0	0	1	1	2880	1	16		0		0		0		0		0		0		0		0		0		0	1187		0	0	1048576	1		scripts\Map\英雄天子峰\doodad\令旗盒.lua	1440		-1					
1716	工兵令旗盒	英雄天子峰	7	1	0	0	0	1	2880	1	16		0		0		0		0		0		0		0		0		0		0	1188		0	0	1048576	1		scripts\Map\英雄天子峰\doodad\令旗盒.lua	1440		-1					
1717	枪兵令旗盒	英雄天子峰	7	1	0	0	1	1	2880	1	16		0		0		0		0		0		0		0		0		0		0	1189		0	0	1048576	1		scripts\Map\英雄天子峰\doodad\令旗盒.lua	1440		-1					
1718	锤兵令旗盒	英雄天子峰	7	1	0	0	1	1	2880	1	16		0		0		0		0		0		0		0		0		0		0	1190		0	0	1048576	1		scripts\Map\英雄天子峰\doodad\令旗盒.lua	1440		-1					
1719	盾兵令旗盒	英雄天子峰	7	1	0	0	1	1	2880	1	16		0		0		0		0		0		0		0		0		0		0	1191		0	0	1048576	1		scripts\Map\英雄天子峰\doodad\令旗盒.lua	1440		-1					
1720	火特效	英雄日轮山城	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	0		0	0	1048576	1			1440		-1					
1721	团圆宴	生活技能大餐	6	1	0	0	1	1	2880	0	80		0		0		0		0													203		0	0	1048576	0										
1722	欢庆宴	生活技能大餐	6	1	0	0	1	1	2880	0	80		0		0		0		0													203		0	0	1048576	0										
1723	死亡的少林弟子	英雄灵霄峡	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1185		0	0	1048576	1			1440		-1					
1726	门	神农洇	14	1	0	0	0	0	0	0	32		0		0		0		0		0		0		0		0		0		0	1200		0	0	1048576	0			1440	1	-1					
1727	青瓷莲花杯	瞿塘峡	3	1	1	0	0	1	2880	0	80		0		0		0		0		0		0		0		0		0		0	1199		0	0	1048576	1			1440		-1					
1728	书桌	技能	4	1	1	0	1	1	2880	0	80		0		0		0		0		0		0		0		0		0		0	1201		0	0	1048576	1		scripts\skill\技能道具\成就系统趣味道具_书桌.lua	14400		-1					
1729	铁观音	长安	3	1	0	0	0	1	2880	20	40		0		0		0		0		0		0		0		0		0		0	1202		0	0	1048576	1			1440		-1					
1730	铁观音	师徒系统	3	1	1	0	0	1	16	16	80		1		0		0		0		0		0		0		0		0		0	1203		0	0	1048576	1	取茶	scripts\Map\师徒系统\doodad\铁观音.lua	1440		-1					
1735	热腾腾的大锅	节日冬至	7	1	1		1		2880	1																						1209							scripts/Map/节日冬至/doodad/热气腾腾的大锅.lua								
1736	案台	节日冬至	7	1	1		1		2880	1																						1207							scripts\Map\节日冬至\doodad\案台.lua								
1737	炉灶	节日冬至	7	1			1		2880	1	48																					1206					0	捞取饺子	scripts\Map\节日冬至\doodad\大锅.lua								
1738	煤堆	节日冬至	7	1			1		2880	1	48																					1205					0	拾取	scripts\Map\节日冬至\doodad\煤球堆.lua								
1741	包袱	英雄日轮山城	11	1	0	0	1	1	0	0	0	英雄日轮山城\recipe_boss.tab	1	英雄日轮山城\gear_boss.tab	1	英雄日轮山城\gear_2.tab	1		0		0		0		0		0		0		0	1210		0	0	1048576	1		scripts\Map\英雄日轮山城\doodad\二号掉落.lua	1440		-1					
1742	珍珑宝箱	九宫棋谷	7	1	0	0	0	1	0	0	240		0		0		0		0		0		0		0		0		0		0	1211		0	0	1048576	1	打开	scripts\Map\九宫棋谷\doodad\珍珑宝箱.lua	1440		-1					
1743	饭桌	节日冬至	8	1	1		1		2880	1																						1212					0										
1744	饺子汤	节日冬至	8	1	1		1		2880	1																						1213					0										
1745	门	九宫棋谷	14	1	0	0	0	0	0	0	80		0		0		0		0		0		0		0		0		0		0	1214		0	0	1048576	1			1440	1	-1					
1746	门	九宫棋谷	14	1	0	0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0	1215		0	0	1048576	1			1440	1	-1					
1747	金泥堆	藏剑山庄	3	1	0	0		1	2880	150	80		0		0		0		0		0		0		0		0		0		0	1239		0	0	1048576	1	采集		1440		-1					
1748	玄铁石	藏剑山庄	3	1	0	0		1	2880	120	80		0		0		0		0		0		0		0		0		0		0	1244		0	0	1048576	1			1440		-1					
1749	清明草	藏剑山庄	3	1	0	0	0	1	2880	150	80		0		0		0		0		0		0		0		0		0		0	1242		0	0	1048576	1			1440		-1					
1750	藏信的石子	藏剑山庄	3	1	0	0	0	1	2880	1	0		0		0		0		0		0		0		0		0		0		0	1237		0	0	1048576	1			1440		-1					
1751	铁矿箱	藏剑山庄	3	1	0	0		1	2880	150	80		0		0		0		0		0		0		0		0		0		0	1243		0	0	1048576	1			1440		-1					
1752	剑鞘堆	藏剑山庄	3	1	0	0	0	1	2880	30	80		0		0		0		0		0		0		0		0		0		0	1238		0	0	1048576	1			1440		-1					
1753	柴草堆	藏剑山庄	3	1	0	0	0	1	2880	150	80		0		0		0		0		0		0		0		0		0		0	1236		0	0	1048576	1			1440		-1					
1754	灯笼	节日春节	8	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1216		0	0	1048576	0			1440		-1					
1755	地牢宝箱	英雄站宝迦兰	7	1					2880		80	战宝迦兰Raid\gear_xiaoguai.tab	1	战宝迦兰Raid\recipe_xiaoguai.tab	1	战宝迦兰Raid\skillbook_xiaoguai.tab	1	战宝迦兰Raid\skillmiji_xiaoguai.tab	1	战宝迦兰Raid\box_xiaoguai.tab	1	战宝迦兰Raid\craft_raid.tab	1									321		1000000	1000000			打开									
1756	地牢箱子	英雄站宝迦兰	7	1					2880		80	战宝迦兰\feiyuwan.tab	1																			321				0		打开									
1757	古老的箱子	英雄站宝迦兰	7	1					2880		80																					321		100000	100000			打开			1						
1758	讲经殿宝箱	英雄站宝迦兰	7	1					2880		80	战宝迦兰Raid\gear_xiaoguai.tab	1	战宝迦兰Raid\recipe_xiaoguai.tab	1	战宝迦兰Raid\skillbook_xiaoguai.tab	1	战宝迦兰Raid\skillmiji_xiaoguai.tab	1	战宝迦兰Raid\box_xiaoguai.tab	1	战宝迦兰Raid\craft_raid.tab	1									321		1000000	1000000			打开									
1759	静思堂宝箱	英雄站宝迦兰	7	1					2880		80	战宝迦兰Raid\gear_xiaoguai.tab	1	战宝迦兰Raid\recipe_xiaoguai.tab	1	战宝迦兰Raid\skillbook_xiaoguai.tab	1	战宝迦兰Raid\skillmiji_xiaoguai.tab	1	战宝迦兰Raid\box_xiaoguai.tab	1	战宝迦兰Raid\craft_raid.tab	1									321		1000000	1000000			打开									
1760	罗汉殿宝箱	英雄站宝迦兰	7	1					2880		80	战宝迦兰Raid\gear_xiaoguai.tab	1	战宝迦兰Raid\recipe_xiaoguai.tab	1	战宝迦兰Raid\skillbook_xiaoguai.tab	1	战宝迦兰Raid\skillmiji_xiaoguai.tab	1	战宝迦兰Raid\box_xiaoguai.tab	1	战宝迦兰Raid\craft_raid.tab	1									321		1000000	1000000			打开									
1761	前厅宝箱	英雄站宝迦兰	7	1					2880		80	战宝迦兰Raid\gear_xiaoguai.tab	1	战宝迦兰Raid\recipe_xiaoguai.tab	1	战宝迦兰Raid\skillbook_xiaoguai.tab	1	战宝迦兰Raid\skillmiji_xiaoguai.tab	1	战宝迦兰Raid\box_xiaoguai.tab	1	战宝迦兰Raid\craft_raid.tab	1									321		1200000	1200000			打开									
1762	年兽陶罐	节日春节	2	1	0		1		240																							1					1			240							
1763	大红灯笼	节日春节	8	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1217		0	0	1048576	0			1440		-1					
1764	烟花座	节日春节	8	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1218		0	0	1048576	0			1440		-1					
1765	孔明灯	邀星坪	3	1	1	0		0	0	0	0		0		0		0		0		0		0		0		0		0		0	1219		0	0	1048576	1			1440		-1					
1766	书桌	科举考试	4	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1220		0	0	1048576	1		scripts\Map\科举考试\doodad\省试书桌.lua	1440	1	-1					
1767	皇榜	科举考试	4	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1221		0	0	1048576	1		scripts\Map\科举考试\doodad\皇榜.lua	1440	1	-1					
1768	书桌	科举考试	4	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1222		0	0	1048576	1		scripts\Map\科举考试\doodad\会试书桌.lua	1440	1	-1					
1769	坚固铁笼	战宝迦兰	8	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1223		0	0	1048576	1			1440		-1					
1770	剑盒	藏剑山庄	3	1	0	0	0	1	2880	1	80		0		0		0		0		0		0		0		0		0		0	1235		0	0	1048576	1			1440		-1					
1771	酒葫芦	藏剑山庄	3	1	0	0	0	1	2880	1	80		0		0		0		0		0		0		0		0		0		0	1241		0	0	1048576	1			1440		-1					
1772	龟蛋	二人秘境	3	1	0	0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0	1224		0	0	1048576	0			1440		-1					
1773	文会宴	生活技能大餐	6	1	0	0	1	1	2880	0	80		0		0		0		0		0		0		0		0		0		0	203		0	0	1048576	0			1440		-1					
1774	迎宾宴	生活技能大餐	6	1	0	0	1	1	2880	0	80		0		0		0		0		0		0		0		0		0		0	203		0	0	1048576	0			1440		-1					
1775	龙泉	藏剑山庄	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1225		0	0	1048576	1			1440		-1					
1781	太阿	藏剑山庄	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1234		0	0	1048576	1			1440		-1					
1782	火堆	藏剑山庄	3	1	0	0	0	1	2880	30	0		0		0		0		0		0		0		0		0		0		0	1245		0	0	1048576	1			1440		-1					
1784	大漠金刀	藏剑山庄	3	1	0	0	1	1	2880	1	80		0		0		0		0		0		0		0		0		0		0	1247		0	0	1048576	1			1440		-1					
1785	弓箭架	二人秘境	6	1	0	0	0	1	0	0	48		0		0		0		0		0		0		0		0		0		0	1248		0	0	1048576	1	拾取	scripts\Map\守株围场_打猎\doodad\弓箭架.lua	1440		-1					
1786	陷阱	二人秘境	6	1	0	0	0	1	0	0	48		0		0		0		0		0		0		0		0		0		0	1249		0	0	1048576	1	拾取	scripts\Map\守株围场_打猎\doodad\陷阱.lua	1440		-1					
1787	安神草	藏剑山庄	3	1	0	0	0	1	2880	150	80		0		0		0		0		0		0		0		0		0		0	1250		0	0	1048576	1			1440		-1					
1788	风炉	藏剑山庄	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1251		0	0	1048576	1			1440	1	-1					
1789	全羊	藏剑山庄	3	1	0	0	0	1	0	0	32		0		0		0		0		0		0		0		0		0		0	1252		0	0	1048576	1			1440		-1					
1790	全牛	藏剑山庄	3	1	0	0	0	1	0	0	32		0		0		0		0		0		0		0		0		0		0	1253		0	0	1048576	1			1440		-1					
1791	全猪	藏剑山庄	3	1	0	0	0	1	0	0	32		0		0		0		0		0		0		0		0		0		0	1254		0	0	1048576	1			1440		-1					
1792	铁砂箱	藏剑山庄	3	1	0	0	0	1	2880	1	80		0		0		0		0		0		0		0		0		0		0	1255		0	0	1048576	1		scripts\Map\藏剑山庄\doodad\矿砂桶.lua	1440		-1					
1793	铜砂箱	藏剑山庄	3	1	0	0	0	1	2880	1	80		0		0		0		0		0		0		0		0		0		0	1256		0	0	1048576	1		scripts\Map\藏剑山庄\doodad\矿砂桶.lua	1440		-1					
1794	水桶	藏剑山庄	3	1	0	0	0	1	2880	1	80		0		0		0		0		0		0		0		0		0		0	1258		0	0	1048576	1			1440		-1					
1795	精铁剑身	藏剑山庄	3	1	0	0	0	1	1440	10	48		0		0		0		0		0		0		0		0		0		0	1259		0	0	1048576	1	拾取	scripts\Map\藏剑山庄\doodad\剑模.lua	1440		-1					
1796	火红的剑身	藏剑山庄	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1260		0	0	1048576	1			1440		-1					
1797	断裂的剑身	藏剑山庄	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1261		0	0	1048576	1			1440		-1					
1798	精银剑身	藏剑山庄	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1262		0	0	1048576	1			1440		-1					
1799	精金剑身	藏剑山庄	3	1	0	0	0	1	1440	10	48		0		0		0		0		0		0		0		0		0		0	1263		0	0	1048576	1	拾取	scripts\Map\藏剑山庄\doodad\剑模.lua	1440		-1					
1800	精铁剑柄	藏剑山庄	3	1	0	0	0	1	1440	10	48		0		0		0		0		0		0		0		0		0		0	1265		0	0	1048576	1	拾取	scripts\Map\藏剑山庄\doodad\剑模.lua	1440		-1					
1801	蛇穴	藏剑山庄	3	1	0	0	0	1	2880	250	80		0		0		0		0		0		0		0		0		0		0	1266		0	0	1048576	1			1440		-1					
1802	祭品货箱	藏剑山庄	3	1	0	0	0	1	2880	1	80		0		0		0		0		0		0		0		0		0		0	1267		0	0	1048576	1			1440		-1					
1803	御神之纪	藏剑山庄	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1268		0	0	1048576	1			1440	1	-1					
1804	正阳之纪	藏剑山庄	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1269		0	0	1048576	1			1440	1	-1					
1805	碎星之纪	藏剑山庄	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1270		0	0	1048576	1			1440	1	-1					
1806	残雪之纪	藏剑山庄	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1271		0	0	1048576	1			1440	1	-1					
1807	流风之纪	藏剑山庄	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1272		0	0	1048576	1			1440	1	-1					
1808	野菊花	新手村	7	1	1	0	0	1	2880	30	80	稻香村\yehua.tab	1		0		0		0		0		0		0		0		0		0	1273		0	0	1048576	1			1440		-1					
1809	药罐子	新手村	5	1	0	0	0	1	2880	30	60		0		0		0		0		0		0		0		0		0		0	1274		0	0	1048576	1		scripts\Map\稻香村\doodad\药罐.lua	1440		-1					
1810	剑坛	藏剑山庄	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1275		0	0	1048576	1			1440	1	-1					
1811	精金剑柄	藏剑山庄	3	1	0	0	0	1	1440	10	48		0		0		0		0		0		0		0		0		0		0	1276		0	0	1048576	1	拾取	scripts\Map\藏剑山庄\doodad\剑模.lua	1440		-1					
1812	燃烧的火堆	藏剑山庄	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1277		0	0	1048576	1			1440		-1					
1813	大水桶	藏剑山庄	3	1	0	0	0	1	2880	1	80		0		0		0		0		0		0		0		0		0		0	1278		0	0	1048576	1		scripts\Map\藏剑山庄\doodad\大水桶.lua	1440		-1					
1814	剑台	藏剑山庄	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	1280		0	0	1048576	1			1440	1	-1					
1815	开山刀	藏剑山庄	3	1	0	0	0	1	2880	1			0		0		0		0		0		0		0		0		0		0	1282		0	0	1048576	1	拔刀	scripts\Map\藏剑山庄\doodad\开山刀.lua	1440		-1					
1816	精银剑柄	藏剑山庄	3	1	0	0	0	1	1440	10	48		0		0		0		0		0		0		0		0		0		0	1283		0	0	1048576	1	拾取	scripts\Map\藏剑山庄\doodad\剑模.lua	1440		-1					
1817	铁砂	藏剑山庄	3	1	0	0	0	1	0	0	0		0		0		0		0		0		0		0		0		0		0	0		0	0	1048576	1			1440		-1					
1818	冰铁	藏剑山庄	3	1	0	0	0	1	2880	1	80		0		0		0		0		0		0		0		0		0		0	1284		0	0	1048576	1			1440		-1					
1819	逐风剑盒	藏剑山庄		1	0	0	0	1	0	0	3		0		0		0		0		0		0		0		0		0		0	1287		0	0	1048576	1	打开	scripts\Map\扬州\Doodad\带宝剑还藏剑.lua	1440		-1					
1820	干草	藏剑山庄	3	1	0	0	0	1	2880	1	80		0		0		0		0		0		0		0		0		0		0	1285		0	0	1048576	1		scripts\Map\藏剑山庄\doodad\干草.lua	1440		-1					
1821	鲜草	藏剑山庄	3	1	0	0	0	1	2880	1	80		0		0		0		0		0		0		0		0		0		0	1286		0	0	1048576	1		scripts\Map\藏剑山庄\doodad\湿草.lua	1440		-1					
