RecipeName	BelongSchool	DesignLevel	RecipeExplain	RecipeID	RecipeLevel	Type	IsSystemRecipe	IsEquipmentRecipe	SkillRecipeType	SkillType	SkillID	SkillLevel	PrepareFramesAdd	PrepareFramesPercent	CoolDownAdd1	CoolDownAdd2	CoolDownAdd3	MinRadiusAdd	MaxRadiusAdd	CostLifeAddPercent	CostManaAddPercent	CostRageAdd	CostEnergyAdd	CostStaminaAdd	CostTrainAdd	DamageAddPercent	ScriptFile
夜征_灭_高生命破防效果1	天策镇派	1		713	1	3					702																天策\秘笈\夜征_灭破防效果.lua
夜征_灭_高生命破防效果2	天策镇派	2		713	2	3					702																天策\秘笈\夜征_灭破防效果.lua
夜征_灭_低生命破防效果1	天策镇派	1		714	1	3					701																天策\秘笈\夜征_灭破防效果.lua
夜征_灭_低生命破防效果2	天策镇派	2		714	2	3					701																天策\秘笈\夜征_灭破防效果.lua
经脉-减少草上飞CD	测试	1	减少调息时间	715	1	3	1				1160						-16										
经脉-减少草上飞CD	测试	2	减少调息时间	715	2	3	1				1160						-32										
经脉-减少草上飞CD	测试	3	减少调息时间	715	3	3	1				1160						-48										
经脉-减少草上飞CD	测试	4	减少调息时间	715	4	3	1				1160						-64										
经脉-减少草上飞CD	测试	5	减少调息时间	715	5	3	1				1160						-80										
匣中_凌太虚效果1	纯阳镇派	1		716	1	3					332																纯阳\镇派\匣中_凌太虚效果.lua
匣中_凌太虚效果2	纯阳镇派	2		716	2	3					332																纯阳\镇派\匣中_凌太虚效果.lua
匣中_碎星辰效果1	纯阳镇派	1		717	1	3					333																纯阳\镇派\匣中_碎星辰效果.lua
匣中_碎星辰效果2	纯阳镇派	2		717	2	3					333																纯阳\镇派\匣中_碎星辰效果.lua
《补天心经·千蝶吐瑞》穴位图残页	五毒	1	减少调息时间	718	1	0			2235		2235				-160												
《补天心经·千蝶吐瑞》穴位图断篇	五毒	2	减少调息时间	719	1	0			2235		2235				-160												
《补天心经·千蝶吐瑞》注解残页	五毒	1	减少消耗	720	1	0			2235		2235										-51						
《补天心经·千蝶吐瑞》注解断篇	五毒	2	减少消耗	721	1	0			2235		2235										-102						
《补天心经·千蝶吐瑞》穴位图绝章	五毒	3	减少调息时间	722	1	0			2235		2235				-160												
《补天心经·千蝶吐瑞》人偶图残页	五毒	1	增加效果	723	1	0			2235		2235															41	
《补天心经·千蝶吐瑞》人偶图断篇	五毒	2	增加效果	724	1	0			2235		2235															51	
《引魂蛊术·夺命蛊》参悟残页	五毒	1	增加伤害	725	1	0			2214		2214				0											102	
《引魂蛊术·夺命蛊》参悟断篇	五毒	2	增加伤害	726	1	0			2214		2214				0											102	
《引魂蛊术·夺命蛊》参悟绝章	五毒	3	增加伤害	727	1	0			2214		2214				0											102	
《引魂蛊术·夺命蛊》注解残页	五毒	1	减少消耗	728	1	0					2214										-51						
《引魂蛊术·夺命蛊》注解断篇	五毒	2	减少消耗	729	1	0					2214										-102						
《引魂蛊术·夺命蛊》真传残页	五毒	1	增加技能距离	730	1	0			2214		2214								64								
《引魂蛊术·夺命蛊》真传断篇	五毒	1	增加技能距离	731	1	0			2214		2214								128								
《驭虫奇术·蛊虫献祭》穴位图残页	五毒	1	减少调息时间	732	1	0			2226		2226				-32												
《驭虫奇术·蛊虫献祭》穴位图断篇	五毒	2	减少调息时间	733	1	0			2226		2226				-48												
《驭虫奇术·蛊虫献祭》注解残页	五毒	1	减少消耗	734	1	0			2226		2226										-51						
《驭虫奇术·蛊虫献祭》注解断篇	五毒	2	减少消耗	735	1	0			2226		2226										-51						
《驭虫奇术·蛊虫献祭》注解绝章	五毒	3	减少消耗	736	1	0			2226		2226										-102						
《驭虫奇术·蛊虫献祭》人偶图残页	五毒	1	增加效果	737	1	0			0		2226																五毒\秘笈\五毒_蛊虫献祭_回血秘籍.lua
《驭虫奇术·蛊虫献祭》人偶图断篇	五毒	2	增加效果	738	1	0			0		2226																五毒\秘笈\五毒_蛊虫献祭_回血秘籍.lua
《补天心经·冰蚕牵丝》经脉图残页	五毒	1	减少聚气时间	739	1	0			2232		2232		-2														
《补天心经·冰蚕牵丝》经脉图断篇	五毒	2	减少聚气时间	740	1	0			2232		2232		-2														
《补天心经·冰蚕牵丝》注解残页	五毒	1	减少消耗	741	1	0			2232		2232										-51						
《补天心经·冰蚕牵丝》注解断篇	五毒	2	减少消耗	742	1	0			2232		2232										-102						
《补天心经·冰蚕牵丝》真传残页	五毒	1	增加技能距离	743	1	0			2232		2232								128								
《补天心经·冰蚕牵丝》人偶图残页	五毒	1	增加效果	744	1	0			2232		2232															41	
《补天心经·冰蚕牵丝》人偶图断篇	五毒	2	增加效果	745	1	0			2232		2232															51	
《引魂蛊术·迷心蛊》参悟残页	五毒	1	增加伤害	746	1	0			2215		2215				0											102	
《引魂蛊术·迷心蛊》参悟断篇	五毒	2	增加伤害	747	1	0			2215		2215				0											102	
《引魂蛊术·迷心蛊》参悟绝章	五毒	3	增加伤害	748	1	0			2215		2215				0											102	
《引魂蛊术·迷心蛊》注解残页	五毒	1	减少消耗	749	1	0					2215										-51						
《引魂蛊术·迷心蛊》注解断篇	五毒	2	减少消耗	750	1	0					2215										-51						
《引魂蛊术·迷心蛊》注解绝章	五毒	3	减少消耗	751	1	0					2215										-102						
《引魂蛊术·迷心蛊》真传残页	五毒	1	增加技能距离	752	1	0			2215		2215								64								
《引魂蛊术·迷心蛊》真传断篇	五毒	1	增加技能距离	753	1	0			2215		2215								128								
《引魂蛊术·枯残蛊》参悟残页	五毒	1	增加伤害	754	1	0			2216		2216				0											102	
《引魂蛊术·枯残蛊》参悟断篇	五毒	2	增加伤害	755	1	0			2216		2216				0											102	
《引魂蛊术·枯残蛊》参悟绝章	五毒	3	增加伤害	756	1	0			2216		2216				0											102	
《引魂蛊术·枯残蛊》注解残页	五毒	1	减少消耗	757	1	0					2216										-51						
《引魂蛊术·枯残蛊》注解断篇	五毒	2	减少消耗	758	1	0					2216										-51						
《引魂蛊术·枯残蛊》注解绝章	五毒	3	减少消耗	759	1	0					2216										-102						
《引魂蛊术·枯残蛊》真传残页	五毒	1	增加技能距离	760	1	0			2216		2216								64								
《引魂蛊术·枯残蛊》真传断篇	五毒	1	增加技能距离	761	1	0			2216		2216								128								
《千劫万毒手·蛇影》秘诀残页	五毒	1	增加会心	762	1	0			2211		2211										0						秘笈\增加会心2分.lua
《千劫万毒手·蛇影》秘诀断篇	五毒	2	增加会心	763	1	0			2211		2211										0						秘笈\增加会心3分.lua
《千劫万毒手·蛇影》秘诀绝章	五毒	3	增加会心	764	1	0			2211		2211										0						秘笈\增加会心4分.lua
《千劫万毒手·蛇影》手抄残页	五毒	1	增加持续时间	765	1	0			2211		2211																五毒\秘笈\五毒_蛇影_增加跳数.lua
《千劫万毒手·蛇影》真传残页	五毒	1	增加技能距离	766	1	0			2211		2211								256								
《千劫万毒手·蛇影》参悟残页	五毒	1	增加伤害	767	1	0			2211		2211															0	五毒\秘笈\蛇影加伤害1.lua
《千劫万毒手·蛇影》参悟断篇	五毒	2	增加伤害	768	1	0			2211		2211															0	五毒\秘笈\蛇影加伤害2.lua
《千劫万毒手·百足》穴位图断篇	五毒	2	减少调息时间	769	1	0			2212		2212		0		-16												
《千劫万毒手·百足》穴位图绝章	五毒	3	减少调息时间	770	1	0			2212		2212		0		-16												
《千劫万毒手·百足》真传残页	五毒	1	增加技能距离	771	1	0			2212		2212																五毒\秘笈\五毒_百足_增加AOE距离.lua
《千劫万毒手·百足》真传断篇	五毒	1	增加技能距离	772	1	0			2212		2212																五毒\秘笈\五毒_百足_增加AOE距离.lua
《千劫万毒手·百足》参悟绝章	五毒	3	增加伤害	773	1	0			2212		2212																五毒\秘笈\百足加伤害2.lua
《千劫万毒手·百足》参悟残页	五毒	1	增加伤害	774	1	0			2212		2212															0	五毒\秘笈\百足加伤害1.lua
《千劫万毒手·百足》参悟断篇	五毒	2	增加伤害	775	1	0			2212		2212															0	五毒\秘笈\百足加伤害2.lua
《千劫万毒手·百足》穴位图残页	五毒	1	减少调息时间	776	1	0			2212		2212				-16												
《补天心经·醉舞九天》真传断篇	五毒	2	增加技能距离	777	1	0					2233																五毒\秘笈\五毒_醉舞九天_增加AOE距离.lua
《补天心经·醉舞九天》人偶图绝章	五毒	3	增加效果	778	1	0			2233		2233															61	
《补天心经·醉舞九天》注解残页	五毒	1	减少消耗	779	1	0					2233										-51						
《补天心经·醉舞九天》注解断篇	五毒	2	减少消耗	780	1	0					2233										-102						
《补天心经·醉舞九天》真传残页	五毒	1	增加技能距离	781	1	0					2233																五毒\秘笈\五毒_醉舞九天_增加AOE距离.lua
《补天心经·醉舞九天》人偶图残页	五毒	1	增加效果	782	1	0			2233		2233															41	
《补天心经·醉舞九天》人偶图断篇	五毒	2	增加效果	783	1	0			2233		2233															51	
《引魂蛊术·凤凰蛊》穴位图残页	五毒	1	减少调息时间	784	1	0					2220				-1920												
《引魂蛊术·凤凰蛊》穴位图断篇	五毒	2	减少调息时间	785	1	0					2220				-2880												
《引魂蛊术·凤凰蛊》注解残页	五毒	1	减少消耗	786	1	0					2220										-102						
《引魂蛊术·凤凰蛊》注解断篇	五毒	2	减少消耗	787	1	0					2220										-154						
《引魂蛊术·凤凰蛊》注解绝章	五毒	3	减少消耗	788	1	0					2220										-205						
《引魂蛊术·凤凰蛊》人偶图残页	五毒	1	增加效果	789	1	0					2220																五毒\秘笈\《引魂蛊术·凤凰蛊》人偶图残页_最大气血值提高.lua
《引魂蛊术·凤凰蛊》人偶图断篇	五毒	2	增加效果	790	1	0					2220																五毒\秘笈\《引魂蛊术·凤凰蛊》人偶图断篇_目标起身后无敌2秒.lua
《千劫万毒手·蝎心》经脉图残页	五毒	1	减少聚气时间	791	1	0					2209		-2														
《千劫万毒手·蝎心》经脉图断篇	五毒	2	减少聚气时间	792	1	0					2209		-2														
《千劫万毒手·蝎心》注解残页	五毒	1	减少消耗	793	1	0					2209										-102						
《千劫万毒手·蝎心》秘诀残页	五毒	1	增加会心	794	1	0					2209										0						秘笈\增加会心2分.lua
《千劫万毒手·蝎心》秘诀断篇	五毒	2	增加会心	795	1	0			2209		2209																秘笈\增加会心3分.lua
《千劫万毒手·蝎心》参悟残页	五毒	1	增加伤害	796	1	0			2209		2209															31	
《千劫万毒手·蝎心》参悟断篇	五毒	2	增加伤害	797	1	0			2209		2209															41	
《补天心经·女娲补天》穴位图残页	五毒	1	减少调息时间	798	1	0					2230				-16												
《补天心经·女娲补天》穴位图断篇	五毒	2	减少调息时间	799	1	0					2230				-32												
《补天心经·女娲补天》穴位图绝章	五毒	3	减少调息时间	800	1	0					2230				-48												
《补天心经·女娲补天》手抄残页	五毒	1	增加持续时间	801	1	0					2230																五毒\秘笈\五毒_女娲补天_增加持续时间1级.lua
《补天心经·女娲补天》注解残页	五毒	1	减少消耗	802	1	0					2230										-102						
《补天心经·女娲补天》注解断篇	五毒	2	减少消耗	803	1	0					2230										-204						
《补天心经·女娲补天》人偶图残页	五毒	1	增加效果	804	1	0					2230																五毒\秘笈\五毒_女娲补天_降低减速效果.lua
《补天心经·女娲补天》人偶图断篇	五毒	2	增加效果	805	1	0					2230																五毒\秘笈\五毒_女娲补天_增加跑速.lua
豪魄_夜征1高伤害提高1	天策镇派	1		806	1	3					2914																天策\秘笈\豪魄_高伤害提高.lua
豪魄_夜征1高伤害提高2	天策镇派	2		806	2	3					2914																天策\秘笈\豪魄_高伤害提高.lua
豪魄_夜征1高伤害提高3	天策镇派	3		806	3	3					2914																天策\秘笈\豪魄_高伤害提高.lua
豪魄_夜征1低伤害提高1	天策镇派	1		807	1	3					2913																天策\秘笈\豪魄_低伤害提高.lua
豪魄_夜征1低伤害提高2	天策镇派	2		807	2	3					2913																天策\秘笈\豪魄_低伤害提高.lua
豪魄_夜征1低伤害提高3	天策镇派	3		807	3	3					2913																天策\秘笈\豪魄_低伤害提高.lua
豪魄_夜征2高伤害提高1	天策镇派	1		808	1	3					2916																天策\秘笈\豪魄_高伤害提高.lua
豪魄_夜征2高伤害提高2	天策镇派	2		808	2	3					2916																天策\秘笈\豪魄_高伤害提高.lua
豪魄_夜征2高伤害提高3	天策镇派	3		808	3	3					2916																天策\秘笈\豪魄_高伤害提高.lua
豪魄_夜征2低伤害提高1	天策镇派	1		809	1	3					2915																天策\秘笈\豪魄_低伤害提高.lua
豪魄_夜征2低伤害提高2	天策镇派	2		809	2	3					2915																天策\秘笈\豪魄_低伤害提高.lua
豪魄_夜征2低伤害提高3	天策镇派	3		809	3	3					2915																天策\秘笈\豪魄_低伤害提高.lua
PVP五毒蛊虫献祭减3sCD	五毒	1	减少调息时间	810	1	1	0	1	0	0	2226	0	0	1024	-48	0	0	0	0	0	0	0		0	0	0	
蜘蛛攻击回蓝	五毒镇派	1		811	1	3					3041																五毒\镇派\蜘蛛攻击回蓝.lua
蜘蛛攻击回蓝2	五毒镇派	2		811	2	3					3041																五毒\镇派\蜘蛛攻击回蓝.lua
孤眠_水月加回蓝1	万花镇派	1		812	1	3					136				-160												万花\镇派\万花_孤眠_水月加回蓝.lua
孤眠_水月加回蓝2	万花镇派	2		812	2	3					136				-320												万花\镇派\万花_孤眠_水月加回蓝.lua
孤眠_水月加回蓝3	万花镇派	3		812	3	3					136				-480												万花\镇派\万花_孤眠_水月加回蓝.lua
剑纯_叠刃加伤害1	纯阳镇派	1		813	1	3			600		600																纯阳\镇派\心眼_叠刃加伤害1.lua
剑纯_叠刃加伤害2	纯阳镇派	2		813	2	3			600		600																纯阳\镇派\心眼_叠刃加伤害2.lua
气纯_七星晕眩player1	纯阳镇派	1		814	1						710																纯阳\镇派\七星晕player1.lua
气纯_七星晕眩player2	纯阳镇派	1		814	2						710																纯阳\镇派\七星晕player2.lua
冰蚕瞬发1	五毒镇派	1		815	1	3					1																
冰蚕瞬发2	五毒镇派	2		815	2	3					1																
冰蚕瞬发3	五毒镇派	3		815	3	3					1																
兰催玉折_减读条1	万花镇派	1		816	1	3					190		-2														
兰催玉折_减读条2	万花镇派	1		816	2	3					190		-4														
PVE6件套_花间	装备	3	增加伤害	817	1	1			179		179															102	
PVE6件套_傲血	装备	3	增加伤害	817	2	1			0		415															102	
PVE6件套_剑纯	装备	3	增加伤害	818	1	1			365		365															102	
PVE6件套_气纯	装备	2	增加伤害	818	2	1			6901		6901															102	
PVE6件套_冰心	装备	1	增加伤害	818	3	1			2707		2707															102	
PVE6件套_易经	装备	3	增加伤害	818	5	1			233		233															102	
PVE6件套_藏剑	装备	3	增加伤害	818	6	1	0		1593	0	0	0	0	1024	0	0	0	0	0	0	0	0		0		102	
PVE6件套_毒经	装备	1	增加伤害	818	7	1			2209		2209															102	
《乾坤一掷·化血镖》参悟残页	唐门	1	增加伤害	819	1	0			3087		3087															0	唐门\秘笈\唐门_化血镖_加伤害1.lua
《乾坤一掷·化血镖》参悟断篇	唐门	2	增加伤害	820	1	0			3087		3087															0	唐门\秘笈\唐门_化血镖_加伤害2.lua
《乾坤一掷·化血镖》参悟绝章	唐门	3	增加伤害	821	1	0			3087		3087															0	唐门\秘笈\唐门_化血镖_加伤害3.lua
《乾坤一掷·化血镖》真传残页	唐门	1	增加技能距离	822	1	0					3087								64								
《乾坤一掷·化血镖》真传断篇	唐门	2	增加技能距离	823	1	0					3087								64								
《乾坤一掷·化血镖》手抄残页	唐门	1	增加持续时间	824	1	0			3087		3087								0								唐门\秘笈\唐门_化血镖_加1跳.lua
《乾坤一掷·化血镖》人偶图残页	唐门	1	增加效果	825	1	0			0		3087																唐门\秘笈\唐门_化血镖_附带噬心.lua
《乾坤一掷·化血镖》人偶图断篇	唐门	2	增加效果	826	1	0			0		3087																唐门\秘笈\唐门_化血镖_附带噬心.lua
《乾坤一掷·毒蒺藜》穴位图残页	唐门	1	减少调息时间	827	1	0					3091				-16												
《乾坤一掷·毒蒺藜》穴位图断篇	唐门	2	减少调息时间	828	1	0					3091				-16												
《乾坤一掷·毒蒺藜》穴位图绝章	唐门	3	减少调息时间	829	1	0					3091				-16												
《乾坤一掷·毒蒺藜》真传残页	唐门	1	增加技能距离	830	1	0					3091								64								
《乾坤一掷·毒蒺藜》真传断篇	唐门	2	增加技能距离	831	1	0					3091								64								
《乾坤一掷·毒蒺藜》真传绝章	唐门	3	增加技能距离	832	1	0					3091								64								
《乾坤一掷·毒蒺藜》手抄残页	唐门	1	增加持续时间	833	1	0					3091																唐门\秘笈\唐门_毒蒺藜_加2秒.lua
《乾坤一掷·暴雨梨花针》参悟残页	唐门	1	增加伤害	834	1	0			3093		3093															31	
《乾坤一掷·暴雨梨花针》参悟断篇	唐门	2	增加伤害	835	1	0			3093		3093															41	
《乾坤一掷·暴雨梨花针》参悟绝章	唐门	3	增加伤害	836	1	0			3093		3093															51	
《乾坤一掷·暴雨梨花针》秘诀残页	唐门	1	增加会心	837	1	0			3093		3093																秘笈\增加会心3分.lua
《乾坤一掷·暴雨梨花针》秘诀断篇	唐门	2	增加会心	838	1	0			3093		3093																秘笈\增加会心4分.lua
《乾坤一掷·暴雨梨花针》秘诀绝章	唐门	3	增加会心	839	1	0			3093		3093																秘笈\增加会心5分.lua
《乾坤一掷·暴雨梨花针》详解残页	唐门	1	增加命中	840	1	0			3093		3093																秘笈\增加命中1分.lua
《乾坤一掷·暴雨梨花针》详解断篇	唐门	2	增加命中	841	1	0			3093		3093																秘笈\增加命中2分.lua
《乾坤一掷·暴雨梨花针》人偶图残页	唐门	1	增加效果	842	1	0			0		3093																唐门\秘笈\唐门_暴雨梨花针_附加力魄.lua
《百步穿杨·夺魄箭》经脉图残页	唐门	1	减少聚气时间	843	1	0					3095		-2														
《百步穿杨·夺魄箭》经脉图断篇	唐门	2	减少聚气时间	844	1	0					3095		-2														
《百步穿杨·夺魄箭》参悟残页	唐门	1	增加伤害	845	1	0					3095															31	
《百步穿杨·夺魄箭》参悟断篇	唐门	2	增加伤害	846	1	0					3095															41	
《百步穿杨·夺魄箭》参悟绝章	唐门	3	增加伤害	847	1	0					3095															51	
《百步穿杨·夺魄箭》秘诀残页	唐门	1	增加会心	848	1	0					3095																秘笈\增加会心3分.lua
《百步穿杨·夺魄箭》秘诀断篇	唐门	2	增加会心	849	1	0					3095																秘笈\增加会心4分.lua
《百步穿杨·夺魄箭》秘诀绝章	唐门	3	增加会心	850	1	0					3095																秘笈\增加会心5分.lua
《百步穿杨·追命箭》穴位图残页	唐门	1	减少调息时间	851	1	0			3096		3096				-16												
《百步穿杨·追命箭》穴位图断篇	唐门	2	减少调息时间	852	1	0			3096		3096				-16												
