SkillID	SkillLevel	LevelUpExp	LevelUpPlayerLevel	ExpAddOdds	Name	School
14066	24	1860	86	1024	角	长歌
14066	25	9999	99	1024	角	长歌
14067	1	93	16	1024	徵	长歌
14067	2	109	18	1024	徵	长歌
14067	3	126	20	1024	徵	长歌
14067	4	152	23	1024	徵	长歌
14067	5	167	26	1024	徵	长歌
14067	6	179	28	1024	徵	长歌
14067	7	202	31	1024	徵	长歌
14067	8	225	34	1024	徵	长歌
14067	9	248	37	1024	徵	长歌
14067	10	270	40	1024	徵	长歌
14067	11	290	43	1024	徵	长歌
14067	12	309	46	1024	徵	长歌
14067	13	328	49	1024	徵	长歌
14067	14	369	53	1024	徵	长歌
14067	15	404	56	1024	徵	长歌
14067	16	440	59	1024	徵	长歌
14067	17	477	62	1024	徵	长歌
14067	18	514	65	1024	徵	长歌
14067	19	563	69	1024	徵	长歌
14067	20	3348	73	1024	徵	长歌
14067	21	1769	76	1024	徵	长歌
14067	22	1853	79	1024	徵	长歌
14067	23	1759	82	1024	徵	长歌
14067	24	1839	85	1024	徵	长歌
14067	25	9999	99	1024	徵	长歌
14068	1	85	15	1024	羽	长歌
14068	2	101	17	1024	羽	长歌
14068	3	118	19	1024	羽	长歌
14068	4	144	22	1024	羽	长歌
14068	5	162	25	1024	羽	长歌
14068	6	187	29	1024	羽	长歌
14068	7	218	33	1024	羽	长歌
14068	8	240	36	1024	羽	长歌
14068	9	263	39	1024	羽	长歌
14068	10	284	42	1024	羽	长歌
14068	11	297	44	1024	羽	长歌
14068	12	316	47	1024	羽	长歌
14068	13	334	50	1024	羽	长歌
14068	14	380	54	1024	羽	长歌
14068	15	416	57	1024	羽	长歌
14068	16	465	61	1024	羽	长歌
14068	17	501	64	1024	羽	长歌
14068	18	538	67	1024	羽	长歌
14068	19	563	69	1024	羽	长歌
14068	20	1700	74	1024	羽	长歌
14068	21	1825	78	1024	羽	长歌
14068	22	1738	81	1024	羽	长歌
14068	23	1802	84	1024	羽	长歌
14068	24	1882	87	1024	羽	长歌
14068	25	9999	99	1024	羽	长歌
14070	1	162	25	1024	阳春白雪	长歌
14070	2	171	27	1024	阳春白雪	长歌
14070	3	195	30	1024	阳春白雪	长歌
14070	4	210	32	1024	阳春白雪	长歌
14070	5	233	35	1024	阳春白雪	长歌
14070	6	256	38	1024	阳春白雪	长歌
14070	7	277	41	1024	阳春白雪	长歌
14070	8	290	43	1024	阳春白雪	长歌
14070	9	309	46	1024	阳春白雪	长歌
14070	10	328	49	1024	阳春白雪	长歌
14070	11	714	52	1024	阳春白雪	长歌
14070	12	392	55	1024	阳春白雪	长歌
14070	13	428	58	1024	阳春白雪	长歌
14070	14	453	60	1024	阳春白雪	长歌
14070	15	489	63	1024	阳春白雪	长歌
14070	16	526	66	1024	阳春白雪	长歌
14070	17	550	68	1024	阳春白雪	长歌
14070	18	1594	70	1024	阳春白雪	长歌
14070	19	1620	71	1024	阳春白雪	长歌
14070	20	1700	74	1024	阳春白雪	长歌
14070	21	1797	77	1024	阳春白雪	长歌
14070	22	1717	80	1024	阳春白雪	长歌
14070	23	1759	82	1024	阳春白雪	长歌
14070	24	1839	85	1024	阳春白雪	长歌
14070	25	9999	99	1024	阳春白雪	长歌
14071	1	162	37	1024	梅花三弄	长歌
14071	2	171	39	1024	梅花三弄	长歌
14071	3	195	41	1024	梅花三弄	长歌
14071	4	210	43	1024	梅花三弄	长歌
14071	5	233	45	1024	梅花三弄	长歌
14071	6	256	47	1024	梅花三弄	长歌
14071	7	277	49	1024	梅花三弄	长歌
14071	8	290	51	1024	梅花三弄	长歌
14071	9	309	53	1024	梅花三弄	长歌
14071	10	328	55	1024	梅花三弄	长歌
14071	11	714	57	1024	梅花三弄	长歌
14071	12	392	59	1024	梅花三弄	长歌
14071	13	428	61	1024	梅花三弄	长歌
14071	14	453	63	1024	梅花三弄	长歌
14071	15	489	65	1024	梅花三弄	长歌
14071	16	526	67	1024	梅花三弄	长歌
14071	17	550	69	1024	梅花三弄	长歌
14071	18	1594	71	1024	梅花三弄	长歌
14071	19	1620	73	1024	梅花三弄	长歌
14071	20	1700	75	1024	梅花三弄	长歌
14071	21	1797	77	1024	梅花三弄	长歌
14071	22	1717	79	1024	梅花三弄	长歌
14071	23	1759	81	1024	梅花三弄	长歌
14071	24	1839	83	1024	梅花三弄	长歌
14071	25	9999	99	1024	梅花三弄	长歌
14137	1	85	15	1024	宫	长歌
14137	2	101	17	1024	宫	长歌
14137	3	118	19	1024	宫	长歌
14137	4	135	21	1024	宫	长歌
14137	5	152	23	1024	宫	长歌
14137	6	179	28	1024	宫	长歌
14137	7	202	31	1024	宫	长歌
14137	8	225	34	1024	宫	长歌
14137	9	240	36	1024	宫	长歌
14137	10	263	39	1024	宫	长歌
14137	11	284	42	1024	宫	长歌
14137	12	303	45	1024	宫	长歌
14137	13	322	48	1024	宫	长歌
14137	14	345	51	1024	宫	长歌
14137	15	380	54	1024	宫	长歌
14137	16	416	57	1024	宫	长歌
14137	17	453	60	1024	宫	长歌
14137	18	489	63	1024	宫	长歌
14137	19	526	66	1024	宫	长歌
14137	20	1647	72	1024	宫	长歌
14137	21	1769	76	1024	宫	长歌
14137	22	1853	79	1024	宫	长歌
14137	23	1781	83	1024	宫	长歌
14137	24	1860	86	1024	宫	长歌
14137	25	9999	99	1024	宫	长歌
14138	1	93	16	1024	商	长歌
14138	2	109	18	1024	商	长歌
14138	3	135	21	1024	商	长歌
14138	4	157	24	1024	商	长歌
14138	5	171	27	1024	商	长歌
14138	6	195	30	1024	商	长歌
14138	7	218	33	1024	商	长歌
14138	8	248	37	1024	商	长歌
14138	9	270	40	1024	商	长歌
14138	10	297	44	1024	商	长歌
14138	11	316	47	1024	商	长歌
14138	12	334	50	1024	商	长歌
14138	13	369	53	1024	商	长歌
14138	14	404	56	1024	商	长歌
14138	15	440	59	1024	商	长歌
14138	16	477	62	1024	商	长歌
14138	17	514	65	1024	商	长歌
14138	18	550	68	1024	商	长歌
14138	19	1620	71	1024	商	长歌
14138	20	1742	75	1024	商	长歌
14138	21	1825	78	1024	商	长歌
14138	22	1738	81	1024	商	长歌
14138	23	1802	84	1024	商	长歌
14138	24	1882	87	1024	商	长歌
14138	25	9999	99	1024	商	长歌
14139	1	126	20	1024	角	长歌
14139	2	144	22	1024	角	长歌
14139	3	157	24	1024	角	长歌
14139	4	167	26	1024	角	长歌
14139	5	187	29	1024	角	长歌
14139	6	210	32	1024	角	长歌
14139	7	233	35	1024	角	长歌
14139	8	256	38	1024	角	长歌
14139	9	277	41	1024	角	长歌
14139	10	303	45	1024	角	长歌
14139	11	322	48	1024	角	长歌
14139	12	345	51	1024	角	长歌
14139	13	392	55	1024	角	长歌
14139	14	428	58	1024	角	长歌
14139	15	465	61	1024	角	长歌
14139	16	501	64	1024	角	长歌
14139	17	538	67	1024	角	长歌
14139	18	1594	70	1024	角	长歌
14139	19	1647	72	1024	角	长歌
14139	20	1742	75	1024	角	长歌
14139	21	1797	77	1024	角	长歌
14139	22	1717	80	1024	角	长歌
14139	23	1781	83	1024	角	长歌
14139	24	1860	86	1024	角	长歌
14139	25	9999	99	1024	角	长歌
14140	1	93	16	1024	徵	长歌
14140	2	109	18	1024	徵	长歌
14140	3	126	20	1024	徵	长歌
14140	4	152	23	1024	徵	长歌
14140	5	167	26	1024	徵	长歌
14140	6	179	28	1024	徵	长歌
14140	7	202	31	1024	徵	长歌
14140	8	225	34	1024	徵	长歌
14140	9	248	37	1024	徵	长歌
14140	10	270	40	1024	徵	长歌
14140	11	290	43	1024	徵	长歌
14140	12	309	46	1024	徵	长歌
14140	13	328	49	1024	徵	长歌
14140	14	369	53	1024	徵	长歌
14140	15	404	56	1024	徵	长歌
14140	16	440	59	1024	徵	长歌
14140	17	477	62	1024	徵	长歌
14140	18	514	65	1024	徵	长歌
14140	19	563	69	1024	徵	长歌
14140	20	3348	73	1024	徵	长歌
14140	21	1769	76	1024	徵	长歌
14140	22	1853	79	1024	徵	长歌
14140	23	1759	82	1024	徵	长歌
14140	24	1839	85	1024	徵	长歌
14140	25	9999	99	1024	徵	长歌
14141	1	85	15	1024	羽	长歌
14141	2	101	17	1024	羽	长歌
14141	3	118	19	1024	羽	长歌
14141	4	144	22	1024	羽	长歌
14141	5	162	25	1024	羽	长歌
14141	6	187	29	1024	羽	长歌
14141	7	218	33	1024	羽	长歌
14141	8	240	36	1024	羽	长歌
14141	9	263	39	1024	羽	长歌
14141	10	284	42	1024	羽	长歌
14141	11	297	44	1024	羽	长歌
14141	12	316	47	1024	羽	长歌
14141	13	334	50	1024	羽	长歌
14141	14	380	54	1024	羽	长歌
14141	15	416	57	1024	羽	长歌
14141	16	465	61	1024	羽	长歌
14141	17	501	64	1024	羽	长歌
14141	18	538	67	1024	羽	长歌
14141	19	563	69	1024	羽	长歌
14141	20	1700	74	1024	羽	长歌
14141	21	1825	78	1024	羽	长歌
14141	22	1738	81	1024	羽	长歌
14141	23	1802	84	1024	羽	长歌
14141	24	1882	87	1024	羽	长歌
14141	25	9999	99	1024	羽	长歌
14230	1	162	25	1024	阳春白雪	长歌
14230	2	171	27	1024	阳春白雪	长歌
14230	3	195	30	1024	阳春白雪	长歌
14230	4	210	32	1024	阳春白雪	长歌
14230	5	233	35	1024	阳春白雪	长歌
14230	6	256	38	1024	阳春白雪	长歌
14230	7	277	41	1024	阳春白雪	长歌
14230	8	290	43	1024	阳春白雪	长歌
14230	9	309	46	1024	阳春白雪	长歌
14230	10	328	49	1024	阳春白雪	长歌
14230	11	714	52	1024	阳春白雪	长歌
14230	12	392	55	1024	阳春白雪	长歌
14230	13	428	58	1024	阳春白雪	长歌
14230	14	453	60	1024	阳春白雪	长歌
14230	15	489	63	1024	阳春白雪	长歌
14230	16	526	66	1024	阳春白雪	长歌
14230	17	550	68	1024	阳春白雪	长歌
14230	18	1594	70	1024	阳春白雪	长歌
14230	19	1620	71	1024	阳春白雪	长歌
14230	20	1700	74	1024	阳春白雪	长歌
14230	21	1797	77	1024	阳春白雪	长歌
14230	22	1717	80	1024	阳春白雪	长歌
14230	23	1759	82	1024	阳春白雪	长歌
14230	24	1839	85	1024	阳春白雪	长歌
14230	25	9999	99	1024	阳春白雪	长歌
14231	1	162	37	1024	梅花三弄	长歌
14231	2	171	39	1024	梅花三弄	长歌
14231	3	195	41	1024	梅花三弄	长歌
14231	4	210	43	1024	梅花三弄	长歌
14231	5	233	45	1024	梅花三弄	长歌
14231	6	256	47	1024	梅花三弄	长歌
14231	7	277	49	1024	梅花三弄	长歌
14231	8	290	51	1024	梅花三弄	长歌
14231	9	309	53	1024	梅花三弄	长歌
14231	10	328	55	1024	梅花三弄	长歌
14231	11	714	57	1024	梅花三弄	长歌
14231	12	392	59	1024	梅花三弄	长歌
14231	13	428	61	1024	梅花三弄	长歌
14231	14	453	63	1024	梅花三弄	长歌
14231	15	489	65	1024	梅花三弄	长歌
14231	16	526	67	1024	梅花三弄	长歌
14231	17	550	69	1024	梅花三弄	长歌
14231	18	1594	71	1024	梅花三弄	长歌
14231	19	1620	73	1024	梅花三弄	长歌
14231	20	1700	75	1024	梅花三弄	长歌
14231	21	1797	77	1024	梅花三弄	长歌
14231	22	1717	79	1024	梅花三弄	长歌
14231	23	1759	81	1024	梅花三弄	长歌
14231	24	1839	83	1024	梅花三弄	长歌
14231	25	9999	99	1024	梅花三弄	长歌
14302	1	85	15	1024	宫	长歌
14302	2	101	17	1024	宫	长歌
14302	3	118	19	1024	宫	长歌
14302	4	135	21	1024	宫	长歌
14302	5	152	23	1024	宫	长歌
14302	6	179	28	1024	宫	长歌
14302	7	202	31	1024	宫	长歌
14302	8	225	34	1024	宫	长歌
14302	9	240	36	1024	宫	长歌
14302	10	263	39	1024	宫	长歌
14302	11	284	42	1024	宫	长歌
14302	12	303	45	1024	宫	长歌
14302	13	322	48	1024	宫	长歌
14302	14	345	51	1024	宫	长歌
14302	15	380	54	1024	宫	长歌
14302	16	416	57	1024	宫	长歌
14302	17	453	60	1024	宫	长歌
14302	18	489	63	1024	宫	长歌
14302	19	526	66	1024	宫	长歌
14302	20	1647	72	1024	宫	长歌
14302	21	1769	76	1024	宫	长歌
14302	22	1853	79	1024	宫	长歌
14302	23	1781	83	1024	宫	长歌
14302	24	1860	86	1024	宫	长歌
14302	25	9999	99	1024	宫	长歌
14303	1	85	15	1024	宫	长歌
14303	2	101	17	1024	宫	长歌
14303	3	118	19	1024	宫	长歌
14303	4	135	21	1024	宫	长歌
14303	5	152	23	1024	宫	长歌
14303	6	179	28	1024	宫	长歌
14303	7	202	31	1024	宫	长歌
14303	8	225	34	1024	宫	长歌
14303	9	240	36	1024	宫	长歌
14303	10	263	39	1024	宫	长歌
14303	11	284	42	1024	宫	长歌
14303	12	303	45	1024	宫	长歌
14303	13	322	48	1024	宫	长歌
14303	14	345	51	1024	宫	长歌
14303	15	380	54	1024	宫	长歌
14303	16	416	57	1024	宫	长歌
14303	17	453	60	1024	宫	长歌
14303	18	489	63	1024	宫	长歌
14303	19	526	66	1024	宫	长歌
14303	20	1647	72	1024	宫	长歌
14303	21	1769	76	1024	宫	长歌
14303	22	1853	79	1024	宫	长歌
14303	23	1781	83	1024	宫	长歌
14303	24	1860	86	1024	宫	长歌
14303	25	9999	99	1024	宫	长歌
14664	1	142	28	1024	彼针	万花
14664	2	142	28	1024	彼针	万花
14664	3	178	33	1024	彼针	万花
14664	4	217	38	1024	彼针	万花
14664	5	221	43	1024	彼针	万花
14664	6	227	48	1024	彼针	万花
14664	7	373	53	1024	彼针	万花
14664	8	579	58	1024	彼针	万花
14664	9	675	63	1024	彼针	万花
14664	10	772	68	1024	彼针	万花
14664	11	1577	73	1024	彼针	万花
14664	12	2760	78	1024	彼针	万花
14664	13	2948	83	1024	彼针	万花
14664	14	3010	88	1024	彼针	万花
14664	15	9999	99	1024	彼针	万花
15053	1	59	15	1024	九溪弥烟	藏剑
15053	2	68	16	1024	九溪弥烟	藏剑
15053	3	76	17	1024	九溪弥烟	藏剑
15053	4	84	18	1024	九溪弥烟	藏剑
15053	5	93	19	1024	九溪弥烟	藏剑
15053	6	102	20	1024	九溪弥烟	藏剑
15053	7	120	21	1024	九溪弥烟	藏剑
15053	8	140	22	1024	九溪弥烟	藏剑
15053	9	160	23	1024	九溪弥烟	藏剑
15053	10	181	24	1024	九溪弥烟	藏剑
15053	11	193	25	1024	九溪弥烟	藏剑
15053	12	204	27	1024	九溪弥烟	藏剑
15053	13	223	29	1024	九溪弥烟	藏剑
15053	14	362	31	1024	九溪弥烟	藏剑
15053	15	389	33	1024	九溪弥烟	藏剑
15053	16	416	35	1024	九溪弥烟	藏剑
15053	17	443	37	1024	九溪弥烟	藏剑
15053	18	470	39	1024	九溪弥烟	藏剑
15053	19	495	41	1024	九溪弥烟	藏剑
15053	20	518	43	1024	九溪弥烟	藏剑
15053	21	541	45	1024	九溪弥烟	藏剑
15053	22	564	47	1024	九溪弥烟	藏剑
15053	23	586	49	1024	九溪弥烟	藏剑
15053	24	617	51	1024	九溪弥烟	藏剑
15053	25	722	56	1024	九溪弥烟	藏剑
15053	26	830	61	1024	九溪弥烟	藏剑
15053	27	940	66	1024	九溪弥烟	藏剑
15053	28	2894	71	1024	九溪弥烟	藏剑
15053	29	3160	76	1024	九溪弥烟	藏剑
15053	30	3104	81	1024	九溪弥烟	藏剑
15053	31	3323	86	1024	九溪弥烟	藏剑
15053	32	9999	99	1024	九溪弥烟	藏剑
16027	1	180	20	1024	刀啸风吟	霸刀
16027	2	250	22	1024	刀啸风吟	霸刀
16027	3	328	25	1024	刀啸风吟	霸刀
16027	4	358	29	1024	刀啸风吟	霸刀
16027	5	241	33	1024	刀啸风吟	霸刀
16027	6	243	37	1024	刀啸风吟	霸刀
16027	7	246	40	1024	刀啸风吟	霸刀
16027	8	250	44	1024	刀啸风吟	霸刀
16027	9	252	48	1024	刀啸风吟	霸刀
16027	10	467	52	1024	刀啸风吟	霸刀
16027	11	514	55	1024	刀啸风吟	霸刀
16027	12	891	60	1024	刀啸风吟	霸刀
16027	13	1039	66	1024	刀啸风吟	霸刀
16027	14	6680	71	1024	刀啸风吟	霸刀
16027	15	9999	99	1024	刀啸风吟	霸刀
16028	1	100	15	1024	龙骧虎步	霸刀
16028	2	154	17	1024	龙骧虎步	霸刀
16028	3	211	19	1024	龙骧虎步	霸刀
16028	4	265	21	1024	龙骧虎步	霸刀
16028	5	318	24	1024	龙骧虎步	霸刀
16028	6	348	27	1024	龙骧虎步	霸刀
16028	7	358	30	1024	龙骧虎步	霸刀
16028	8	241	34	1024	龙骧虎步	霸刀
16028	9	243	36	1024	龙骧虎步	霸刀
16028	10	9999	99	1024	龙骧虎步	霸刀
16085	1	260	23	1024	醉斩白蛇	霸刀
16085	2	338	26	1024	醉斩白蛇	霸刀
16085	3	237	28	1024	醉斩白蛇	霸刀
16085	4	358	31	1024	醉斩白蛇	霸刀
16085	5	243	35	1024	醉斩白蛇	霸刀
16085	6	246	38	1024	醉斩白蛇	霸刀
16085	7	248	41	1024	醉斩白蛇	霸刀
16085	8	250	44	1024	醉斩白蛇	霸刀
16085	9	252	48	1024	醉斩白蛇	霸刀
16085	10	362	53	1024	醉斩白蛇	霸刀
16085	11	817	57	1024	醉斩白蛇	霸刀
16085	12	941	62	1024	醉斩白蛇	霸刀
16085	13	1065	67	1024	醉斩白蛇	霸刀
16085	14	3504	74	1024	醉斩白蛇	霸刀
16085	15	9999	99	1024	醉斩白蛇	霸刀
16304	1	200	33	1024	碎江天	霸刀
16304	2	243	37	1024	碎江天	霸刀
16304	3	248	41	1024	碎江天	霸刀
16304	4	250	45	1024	碎江天	霸刀
16304	5	252	49	1024	碎江天	霸刀
16304	6	498	54	1024	碎江天	霸刀
16304	7	868	59	1024	碎江天	霸刀
16304	8	965	63	1024	碎江天	霸刀
16304	9	2178	68	1024	碎江天	霸刀
16304	10	3394	72	1024	碎江天	霸刀
16304	11	7296	76	1024	碎江天	霸刀
16304	12	3762	78	1024	碎江天	霸刀
16304	13	3641	82	1024	碎江天	霸刀
16304	14	7705	86	1024	碎江天	霸刀
16304	15	9999	99	1024	碎江天	霸刀
16460	1	200	45	1024	踏宴扬旗	霸刀
16460	2	255	50	1024	踏宴扬旗	霸刀
16460	3	498	54	1024	踏宴扬旗	霸刀
16460	4	844	58	1024	踏宴扬旗	霸刀
16460	5	992	64	1024	踏宴扬旗	霸刀
16460	6	3394	72	1024	踏宴扬旗	霸刀
16460	7	3762	78	1024	踏宴扬旗	霸刀
16460	8	7457	84	1024	踏宴扬旗	霸刀
16460	9	7973	89	1024	踏宴扬旗	霸刀
16460	10	9999	99	1024	踏宴扬旗	霸刀
16479	1	200	35	1024	割据秦宫	霸刀
16479	2	246	39	1024	割据秦宫	霸刀
16479	3	248	42	1024	割据秦宫	霸刀
16479	4	252	47	1024	割据秦宫	霸刀
16479	5	382	51	1024	割据秦宫	霸刀
16479	6	514	55	1024	割据秦宫	霸刀
16479	7	891	60	1024	割据秦宫	霸刀
16479	8	1015	65	1024	割据秦宫	霸刀
16479	9	3451	73	1024	割据秦宫	霸刀
16479	10	7759	80	1024	割据秦宫	霸刀
16479	11	3685	83	1024	割据秦宫	霸刀
16479	12	7551	85	1024	割据秦宫	霸刀
16479	13	7792	87	1024	割据秦宫	霸刀
16479	14	8067	90	1024	割据秦宫	霸刀
16479	15	9999	99	1024	割据秦宫	霸刀
16598	1	200	43	1024	雷走风切	霸刀
16598	2	252	47	1024	雷走风切	霸刀
16598	3	362	53	1024	雷走风切	霸刀
16598	4	817	57	1024	雷走风切	霸刀
16598	5	918	61	1024	雷走风切	霸刀
16598	6	1039	66	1024	雷走风切	霸刀
16598	7	3451	73	1024	雷走风切	霸刀
16598	8	3595	81	1024	雷走风切	霸刀
16598	9	7886	88	1024	雷走风切	霸刀
16598	10	9999	99	1024	雷走风切	霸刀
16601	1	190	15	1024	项王击鼎	霸刀
16601	2	184	18	1024	项王击鼎	霸刀
16601	3	248	20	1024	项王击鼎	霸刀
16601	4	281	22	1024	项王击鼎	霸刀
16601	5	328	25	1024	项王击鼎	霸刀
16601	6	237	28	1024	项王击鼎	霸刀
16601	7	358	31	1024	项王击鼎	霸刀
16601	8	241	34	1024	项王击鼎	霸刀
16601	9	243	37	1024	项王击鼎	霸刀
16601	10	246	40	1024	项王击鼎	霸刀
16601	11	248	43	1024	项王击鼎	霸刀
16601	12	250	46	1024	项王击鼎	霸刀
16601	13	252	49	1024	项王击鼎	霸刀
16601	14	467	52	1024	项王击鼎	霸刀
16601	15	9999	99	1024	项王击鼎	霸刀
16602	1	100	16	1024	破釜沉舟	霸刀
16602	2	154	17	1024	破釜沉舟	霸刀
16602	3	211	19	1024	破釜沉舟	霸刀
16602	4	302	23	1024	破釜沉舟	霸刀
16602	5	338	26	1024	破釜沉舟	霸刀
16602	6	358	29	1024	破釜沉舟	霸刀
16602	7	241	33	1024	破釜沉舟	霸刀
16602	8	243	36	1024	破釜沉舟	霸刀
16602	9	246	39	1024	破釜沉舟	霸刀
16602	10	248	42	1024	破釜沉舟	霸刀
16602	11	250	46	1024	破釜沉舟	霸刀
16602	12	255	50	1024	破釜沉舟	霸刀
16602	13	362	53	1024	破釜沉舟	霸刀
16602	14	529	56	1024	破釜沉舟	霸刀
16602	15	9999	99	1024	破釜沉舟	霸刀
16621	1	300	27	1024	坚壁清野	霸刀
16621	2	362	32	1024	坚壁清野	霸刀
16621	3	243	35	1024	坚壁清野	霸刀
16621	4	246	38	1024	坚壁清野	霸刀
16621	5	248	41	1024	坚壁清野	霸刀
16621	6	250	45	1024	坚壁清野	霸刀
16621	7	252	49	1024	坚壁清野	霸刀
16621	8	362	53	1024	坚壁清野	霸刀
16621	9	529	56	1024	坚壁清野	霸刀
16621	10	918	61	1024	坚壁清野	霸刀
16621	11	1015	65	1024	坚壁清野	霸刀
16621	12	2231	69	1024	坚壁清野	霸刀
16621	13	7122	75	1024	坚壁清野	霸刀
16621	14	3822	79	1024	坚壁清野	霸刀
16621	15	9999	99	1024	坚壁清野	霸刀
16627	1	150	18	1024	上将军印	霸刀
16627	2	318	24	1024	上将军印	霸刀
16627	3	237	28	1024	上将军印	霸刀
16627	4	362	32	1024	上将军印	霸刀
16627	5	243	36	1024	上将军印	霸刀
16627	6	246	40	1024	上将军印	霸刀
16627	7	250	44	1024	上将军印	霸刀
16627	8	382	51	1024	上将军印	霸刀
16627	9	868	59	1024	上将军印	霸刀
16627	10	9999	99	1024	上将军印	霸刀
16628	1	100	15	1024	大刀龙骧虎步	霸刀
16628	2	154	17	1024	大刀龙骧虎步	霸刀
16628	3	211	19	1024	大刀龙骧虎步	霸刀
16628	4	265	21	1024	大刀龙骧虎步	霸刀
16628	5	318	24	1024	大刀龙骧虎步	霸刀
16628	6	348	27	1024	大刀龙骧虎步	霸刀
16628	7	358	30	1024	大刀龙骧虎步	霸刀
16628	8	241	34	1024	大刀龙骧虎步	霸刀
16628	9	243	36	1024	大刀龙骧虎步	霸刀
16628	10	9999	99	1024	大刀龙骧虎步	霸刀
16629	1	200	43	1024	大刀雷走风切	霸刀
16629	2	252	47	1024	大刀雷走风切	霸刀
16629	3	362	53	1024	大刀雷走风切	霸刀
16629	4	817	57	1024	大刀雷走风切	霸刀
16629	5	918	61	1024	大刀雷走风切	霸刀
16629	6	1039	66	1024	大刀雷走风切	霸刀
16629	7	3451	73	1024	大刀雷走风切	霸刀
16629	8	3595	81	1024	大刀雷走风切	霸刀
16629	9	7886	88	1024	大刀雷走风切	霸刀
16629	10	9999	99	1024	大刀雷走风切	霸刀
16633	1	200	45	1024	大刀踏宴扬旗	霸刀
16633	2	255	50	1024	大刀踏宴扬旗	霸刀
16633	3	498	54	1024	大刀踏宴扬旗	霸刀
16633	4	844	58	1024	大刀踏宴扬旗	霸刀
16633	5	992	64	1024	大刀踏宴扬旗	霸刀
16633	6	3394	72	1024	大刀踏宴扬旗	霸刀
16633	7	3762	78	1024	大刀踏宴扬旗	霸刀
16633	8	7457	84	1024	大刀踏宴扬旗	霸刀
16633	9	7973	89	1024	大刀踏宴扬旗	霸刀
16633	10	9999	99	1024	大刀踏宴扬旗	霸刀
16870	1	200	30	1024	擒龙六斩	霸刀
16870	2	241	34	1024	擒龙六斩	霸刀
16870	3	246	38	1024	擒龙六斩	霸刀
16870	4	248	42	1024	擒龙六斩	霸刀
16870	5	250	46	1024	擒龙六斩	霸刀
16870	6	255	50	1024	擒龙六斩	霸刀
16870	7	498	54	1024	擒龙六斩	霸刀
16870	8	844	58	1024	擒龙六斩	霸刀
16870	9	965	63	1024	擒龙六斩	霸刀
16870	10	9999	99	1024	擒龙六斩	霸刀
17057	1	200	39	1024	闹须弥	霸刀
17057	2	248	43	1024	闹须弥	霸刀
17057	3	252	47	1024	闹须弥	霸刀
17057	4	467	52	1024	闹须弥	霸刀
17057	5	529	56	1024	闹须弥	霸刀
17057	6	941	62	1024	闹须弥	霸刀
17057	7	2278	70	1024	闹须弥	霸刀
17057	8	7410	77	1024	闹须弥	霸刀
17057	9	3641	82	1024	闹须弥	霸刀
17057	10	9999	99	1024	闹须弥	霸刀
17580	1	66	20	1024	人剑合一	纯阳
17580	2	123	28	1024	人剑合一	纯阳
17580	3	142	30	1024	人剑合一	纯阳
17580	4	150	32	1024	人剑合一	纯阳
17580	5	174	35	1024	人剑合一	纯阳
17580	6	183	38	1024	人剑合一	纯阳
17580	7	219	41	1024	人剑合一	纯阳
17580	8	221	44	1024	人剑合一	纯阳
17580	9	223	47	1024	人剑合一	纯阳
17580	10	227	50	1024	人剑合一	纯阳
17580	11	238	53	1024	人剑合一	纯阳
17580	12	434	56	1024	人剑合一	纯阳
17580	13	436	59	1024	人剑合一	纯阳
17580	14	521	62	1024	人剑合一	纯阳
17580	15	565	65	1024	人剑合一	纯阳
17580	16	609	68	1024	人剑合一	纯阳
17580	17	4008	71	1024	人剑合一	纯阳
17580	18	4273	75	1024	人剑合一	纯阳
17580	19	4422	79	1024	人剑合一	纯阳
17580	20	4587	83	1024	人剑合一	纯阳
17580	21	4675	87	1024	人剑合一	纯阳
17580	22	9999	99	1024	人剑合一	纯阳

 -- by 每天涨停@梦江南 $ Jx3UnPack-PAKV3 jx3.mail@gmail.com
